# Generated: 2026-07-28T14:57:42.405618
# Sample: sample1
# Scanpy: 1.11.5
# Random seed: 0
# n_cells: 10062
	sample	region_annotation	leiden_0_6	leiden_0_8
cellid_000024551-1	sample1	Region 2	0	0
cellid_000024556-1	sample1	Region 2	8	2
cellid_000024557-1	sample1	Region 2	0	0
cellid_000024567-1	sample1	Region 2	0	0
cellid_000024569-1	sample1	Region 2	8	9
cellid_000024571-1	sample1	Region 2	0	0
cellid_000024572-1	sample1	Region 2	4	2
cellid_000024575-1	sample1	Region 2	1	4
cellid_000024580-1	sample1	Region 2	0	0
cellid_000024581-1	sample1	Region 2	8	2
cellid_000024582-1	sample1	Region 2	1	7
cellid_000024586-1	sample1	Region 2	7	6
cellid_000024588-1	sample1	Region 2	1	4
cellid_000024591-1	sample1	Region 2	8	9
cellid_000024592-1	sample1	Region 2	0	0
cellid_000024593-1	sample1	Region 2	8	9
cellid_000024603-1	sample1	Region 2	0	0
cellid_000024607-1	sample1	Region 2	0	0
cellid_000024613-1	sample1	Region 2	8	9
cellid_000024615-1	sample1	Region 2	0	0
cellid_000024617-1	sample1	Region 2	8	9
cellid_000024618-1	sample1	Region 2	1	7
cellid_000024621-1	sample1	Region 2	1	4
cellid_000024624-1	sample1	Region 2	0	0
cellid_000024626-1	sample1	Region 2	1	7
cellid_000024630-1	sample1	Region 2	7	6
cellid_000024632-1	sample1	Region 2	1	7
cellid_000024636-1	sample1	Region 2	7	6
cellid_000024638-1	sample1	Region 2	1	12
cellid_000024640-1	sample1	Region 2	1	7
cellid_000024648-1	sample1	Region 2	1	7
cellid_000024650-1	sample1	Region 2	0	0
cellid_000024655-1	sample1	Region 2	1	7
cellid_000024656-1	sample1	Region 2	1	4
cellid_000024660-1	sample1	Region 2	0	0
cellid_000024662-1	sample1	Region 2	0	0
cellid_000024663-1	sample1	Region 2	0	0
cellid_000024666-1	sample1	Region 2	0	0
cellid_000024675-1	sample1	Region 2	7	6
cellid_000024676-1	sample1	Region 2	7	6
cellid_000024677-1	sample1	Region 2	0	0
cellid_000024679-1	sample1	Region 2	4	2
cellid_000024681-1	sample1	Region 2	0	0
cellid_000024682-1	sample1	Region 2	0	0
cellid_000024692-1	sample1	Region 2	1	4
cellid_000024697-1	sample1	Region 2	0	0
cellid_000024698-1	sample1	Region 2	8	9
cellid_000024699-1	sample1	Region 2	0	0
cellid_000024701-1	sample1	Region 2	8	9
cellid_000024706-1	sample1	Region 2	1	7
cellid_000024710-1	sample1	Region 2	1	4
cellid_000024711-1	sample1	Region 2	0	0
cellid_000024716-1	sample1	Region 2	1	7
cellid_000024719-1	sample1	Region 2	8	9
cellid_000024722-1	sample1	Region 2	0	0
cellid_000024723-1	sample1	Region 2	4	2
cellid_000024724-1	sample1	Region 2	0	0
cellid_000024726-1	sample1	Region 2	1	7
cellid_000024732-1	sample1	Region 2	7	6
cellid_000024735-1	sample1	Region 2	1	7
cellid_000024739-1	sample1	Region 2	1	7
cellid_000024747-1	sample1	Region 2	1	7
cellid_000024749-1	sample1	Region 2	7	6
cellid_000024750-1	sample1	Region 2	0	0
cellid_000024757-1	sample1	Region 2	1	4
cellid_000024762-1	sample1	Region 2	1	4
cellid_000024764-1	sample1	Region 2	1	7
cellid_000024767-1	sample1	Region 2	8	2
cellid_000024768-1	sample1	Region 2	0	0
cellid_000024772-1	sample1	Region 2	1	7
cellid_000024774-1	sample1	Region 2	1	7
cellid_000024775-1	sample1	Region 2	4	2
cellid_000024776-1	sample1	Region 2	8	2
cellid_000024777-1	sample1	Region 2	7	6
cellid_000024782-1	sample1	Region 2	7	6
cellid_000024790-1	sample1	Region 2	8	9
cellid_000024792-1	sample1	Region 2	8	2
cellid_000024795-1	sample1	Region 2	1	7
cellid_000024806-1	sample1	Region 2	8	2
cellid_000024808-1	sample1	Region 2	1	4
cellid_000024814-1	sample1	Region 2	8	9
cellid_000024815-1	sample1	Region 2	0	0
cellid_000024816-1	sample1	Region 2	1	4
cellid_000024820-1	sample1	Region 2	1	7
cellid_000024824-1	sample1	Region 2	8	9
cellid_000024832-1	sample1	Region 2	8	2
cellid_000024837-1	sample1	Region 2	1	7
cellid_000024841-1	sample1	Region 2	1	7
cellid_000024844-1	sample1	Region 2	7	6
cellid_000024846-1	sample1	Region 2	8	9
cellid_000024848-1	sample1	Region 2	8	2
cellid_000024852-1	sample1	Region 2	13	16
cellid_000024854-1	sample1	Region 2	1	7
cellid_000024857-1	sample1	Region 2	0	0
cellid_000024858-1	sample1	Region 2	8	9
cellid_000024869-1	sample1	Region 2	7	6
cellid_000024870-1	sample1	Region 2	1	7
cellid_000024871-1	sample1	Region 2	1	4
cellid_000024873-1	sample1	Region 2	1	7
cellid_000024874-1	sample1	Region 2	8	9
cellid_000024883-1	sample1	Region 2	8	9
cellid_000024884-1	sample1	Region 2	0	0
cellid_000024885-1	sample1	Region 2	1	7
cellid_000024890-1	sample1	Region 2	8	9
cellid_000024893-1	sample1	Region 2	0	0
cellid_000024895-1	sample1	Region 2	7	6
cellid_000024897-1	sample1	Region 2	8	9
cellid_000024901-1	sample1	Region 2	4	2
cellid_000024902-1	sample1	Region 2	8	9
cellid_000024903-1	sample1	Region 2	1	7
cellid_000024904-1	sample1	Region 2	8	9
cellid_000024906-1	sample1	Region 2	8	2
cellid_000024908-1	sample1	Region 2	1	7
cellid_000024911-1	sample1	Region 2	1	4
cellid_000024912-1	sample1	Region 2	1	7
cellid_000024913-1	sample1	Region 2	1	7
cellid_000024914-1	sample1	Region 2	1	7
cellid_000024915-1	sample1	Region 2	1	7
cellid_000024918-1	sample1	Region 2	1	4
cellid_000024920-1	sample1	Region 2	7	6
cellid_000024922-1	sample1	Region 2	7	6
cellid_000024928-1	sample1	Region 2	0	0
cellid_000024929-1	sample1	Region 2	0	0
cellid_000024930-1	sample1	Region 2	7	6
cellid_000024931-1	sample1	Region 2	1	7
cellid_000024932-1	sample1	Region 2	0	0
cellid_000024935-1	sample1	Region 2	1	7
cellid_000024942-1	sample1	Region 2	8	9
cellid_000024946-1	sample1	Region 2	1	4
cellid_000024949-1	sample1	Region 2	1	7
cellid_000024959-1	sample1	Region 2	1	7
cellid_000024960-1	sample1	Region 2	1	4
cellid_000024961-1	sample1	Region 2	1	7
cellid_000024967-1	sample1	Region 2	1	7
cellid_000024971-1	sample1	Region 2	1	7
cellid_000024972-1	sample1	Region 2	1	4
cellid_000024973-1	sample1	Region 2	8	9
cellid_000024981-1	sample1	Region 2	8	2
cellid_000024983-1	sample1	Region 2	0	0
cellid_000024985-1	sample1	Region 2	8	2
cellid_000024986-1	sample1	Region 2	0	0
cellid_000024993-1	sample1	Region 2	1	7
cellid_000024999-1	sample1	Region 2	1	7
cellid_000025003-1	sample1	Region 2	8	2
cellid_000025006-1	sample1	Region 2	1	4
cellid_000025007-1	sample1	Region 2	1	7
cellid_000025011-1	sample1	Region 2	8	9
cellid_000025014-1	sample1	Region 2	8	2
cellid_000025019-1	sample1	Region 2	1	7
cellid_000025021-1	sample1	Region 2	8	2
cellid_000025024-1	sample1	Region 2	8	9
cellid_000025025-1	sample1	Region 2	0	0
cellid_000025026-1	sample1	Region 2	1	7
cellid_000025029-1	sample1	Region 2	1	4
cellid_000025030-1	sample1	Region 2	0	0
cellid_000025031-1	sample1	Region 2	7	6
cellid_000025032-1	sample1	Region 2	7	6
cellid_000025034-1	sample1	Region 2	1	7
cellid_000025037-1	sample1	Region 2	0	0
cellid_000025043-1	sample1	Region 2	8	2
cellid_000025045-1	sample1	Region 2	0	0
cellid_000025052-1	sample1	Region 2	1	7
cellid_000025056-1	sample1	Region 2	1	7
cellid_000025059-1	sample1	Region 2	7	6
cellid_000025062-1	sample1	Region 2	8	9
cellid_000025067-1	sample1	Region 2	0	0
cellid_000025070-1	sample1	Region 2	1	4
cellid_000025071-1	sample1	Region 2	7	6
cellid_000025072-1	sample1	Region 2	8	9
cellid_000025073-1	sample1	Region 2	8	2
cellid_000025076-1	sample1	Region 2	0	0
cellid_000025077-1	sample1	Region 2	1	7
cellid_000025083-1	sample1	Region 2	1	7
cellid_000025094-1	sample1	Region 2	8	2
cellid_000025096-1	sample1	Region 2	8	2
cellid_000025104-1	sample1	Region 2	1	4
cellid_000025105-1	sample1	Region 2	1	7
cellid_000025109-1	sample1	Region 2	1	7
cellid_000025113-1	sample1	Region 2	1	7
cellid_000025119-1	sample1	Region 2	1	7
cellid_000025128-1	sample1	Region 2	8	2
cellid_000025133-1	sample1	Region 2	1	7
cellid_000025138-1	sample1	Region 2	7	6
cellid_000025141-1	sample1	Region 2	0	0
cellid_000025153-1	sample1	Region 2	1	7
cellid_000025155-1	sample1	Region 2	4	2
cellid_000025157-1	sample1	Region 2	8	9
cellid_000025158-1	sample1	Region 2	8	9
cellid_000025159-1	sample1	Region 2	1	7
cellid_000025162-1	sample1	Region 2	1	7
cellid_000025167-1	sample1	Region 2	8	9
cellid_000025177-1	sample1	Region 2	1	7
cellid_000025184-1	sample1	Region 2	1	7
cellid_000025200-1	sample1	Region 2	1	7
cellid_000025202-1	sample1	Region 2	1	7
cellid_000025209-1	sample1	Region 2	1	7
cellid_000025212-1	sample1	Region 2	1	4
cellid_000025218-1	sample1	Region 2	8	9
cellid_000025220-1	sample1	Region 2	0	0
cellid_000025223-1	sample1	Region 2	1	7
cellid_000025225-1	sample1	Region 2	0	0
cellid_000025226-1	sample1	Region 2	1	7
cellid_000025228-1	sample1	Region 2	1	7
cellid_000025233-1	sample1	Region 2	1	4
cellid_000025234-1	sample1	Region 2	1	4
cellid_000025236-1	sample1	Region 2	1	7
cellid_000025245-1	sample1	Region 2	0	6
cellid_000025260-1	sample1	Region 2	1	7
cellid_000025262-1	sample1	Region 2	7	6
cellid_000025265-1	sample1	Region 2	1	7
cellid_000025266-1	sample1	Region 2	1	7
cellid_000025268-1	sample1	Region 2	1	7
cellid_000025272-1	sample1	Region 2	1	7
cellid_000025274-1	sample1	Region 2	1	4
cellid_000025282-1	sample1	Region 2	1	4
cellid_000025286-1	sample1	Region 2	7	6
cellid_000025288-1	sample1	Region 2	8	2
cellid_000025294-1	sample1	Region 2	8	2
cellid_000025295-1	sample1	Region 2	1	7
cellid_000025298-1	sample1	Region 2	1	7
cellid_000025300-1	sample1	Region 2	1	7
cellid_000025302-1	sample1	Region 2	8	9
cellid_000025303-1	sample1	Region 2	7	4
cellid_000025306-1	sample1	Region 2	1	7
cellid_000025308-1	sample1	Region 2	1	7
cellid_000025309-1	sample1	Region 2	0	0
cellid_000025312-1	sample1	Region 2	1	4
cellid_000025313-1	sample1	Region 2	0	0
cellid_000025315-1	sample1	Region 2	1	7
cellid_000025321-1	sample1	Region 2	1	7
cellid_000025322-1	sample1	Region 2	1	7
cellid_000025325-1	sample1	Region 2	1	7
cellid_000025329-1	sample1	Region 2	0	0
cellid_000025334-1	sample1	Region 2	4	2
cellid_000025340-1	sample1	Region 2	8	9
cellid_000025344-1	sample1	Region 2	1	4
cellid_000025345-1	sample1	Region 2	7	6
cellid_000025353-1	sample1	Region 2	1	7
cellid_000025355-1	sample1	Region 2	8	9
cellid_000025357-1	sample1	Region 2	8	2
cellid_000025358-1	sample1	Region 2	1	7
cellid_000025366-1	sample1	Region 2	1	7
cellid_000025367-1	sample1	Region 2	1	4
cellid_000025371-1	sample1	Region 2	1	7
cellid_000025372-1	sample1	Region 2	1	4
cellid_000025377-1	sample1	Region 2	0	0
cellid_000025379-1	sample1	Region 2	8	9
cellid_000025395-1	sample1	Region 2	1	7
cellid_000025396-1	sample1	Region 2	1	7
cellid_000025401-1	sample1	Region 2	8	9
cellid_000025405-1	sample1	Region 2	1	7
cellid_000025406-1	sample1	Region 2	0	0
cellid_000025408-1	sample1	Region 2	8	9
cellid_000025410-1	sample1	Region 2	1	7
cellid_000025413-1	sample1	Region 2	1	7
cellid_000025414-1	sample1	Region 2	1	7
cellid_000025421-1	sample1	Region 2	1	7
cellid_000025424-1	sample1	Region 2	8	2
cellid_000025432-1	sample1	Region 2	8	9
cellid_000025438-1	sample1	Region 2	8	2
cellid_000025441-1	sample1	Region 2	1	7
cellid_000025443-1	sample1	Region 2	1	7
cellid_000025444-1	sample1	Region 2	7	6
cellid_000025445-1	sample1	Region 2	1	7
cellid_000025446-1	sample1	Region 2	0	9
cellid_000025448-1	sample1	Region 2	0	0
cellid_000025451-1	sample1	Region 2	1	7
cellid_000025453-1	sample1	Region 2	8	9
cellid_000025456-1	sample1	Region 2	1	7
cellid_000025458-1	sample1	Region 2	1	7
cellid_000025463-1	sample1	Region 2	1	7
cellid_000025464-1	sample1	Region 2	8	9
cellid_000025468-1	sample1	Region 2	0	0
cellid_000025477-1	sample1	Region 2	0	0
cellid_000025479-1	sample1	Region 2	1	7
cellid_000025482-1	sample1	Region 2	1	7
cellid_000025490-1	sample1	Region 2	8	9
cellid_000025494-1	sample1	Region 2	1	7
cellid_000025499-1	sample1	Region 2	8	9
cellid_000025501-1	sample1	Region 2	1	7
cellid_000025503-1	sample1	Region 2	1	4
cellid_000025504-1	sample1	Region 2	1	6
cellid_000025509-1	sample1	Region 2	4	2
cellid_000025513-1	sample1	Region 2	1	7
cellid_000025514-1	sample1	Region 2	4	2
cellid_000025515-1	sample1	Region 2	1	7
cellid_000025516-1	sample1	Region 2	8	9
cellid_000025519-1	sample1	Region 2	3	0
cellid_000025521-1	sample1	Region 2	6	5
cellid_000025522-1	sample1	Region 2	3	8
cellid_000025524-1	sample1	Region 2	0	0
cellid_000025532-1	sample1	Region 2	6	5
cellid_000025547-1	sample1	Region 2	3	10
cellid_000025548-1	sample1	Region 2	1	7
cellid_000025549-1	sample1	Region 2	0	0
cellid_000025550-1	sample1	Region 2	0	0
cellid_000025552-1	sample1	Region 2	3	10
cellid_000025555-1	sample1	Region 2	0	0
cellid_000025560-1	sample1	Region 2	1	7
cellid_000025561-1	sample1	Region 2	0	0
cellid_000025567-1	sample1	Region 2	1	7
cellid_000025573-1	sample1	Region 2	3	10
cellid_000025577-1	sample1	Region 2	1	7
cellid_000025580-1	sample1	Region 2	7	6
cellid_000025584-1	sample1	Region 2	3	8
cellid_000025586-1	sample1	Region 2	1	5
cellid_000025597-1	sample1	Region 2	1	7
cellid_000025599-1	sample1	Region 2	8	9
cellid_000025601-1	sample1	Region 2	7	6
cellid_000025605-1	sample1	Region 2	1	7
cellid_000025608-1	sample1	Region 2	1	7
cellid_000025609-1	sample1	Region 2	6	5
cellid_000025615-1	sample1	Region 2	0	0
cellid_000025618-1	sample1	Region 2	0	0
cellid_000025622-1	sample1	Region 2	3	10
cellid_000025623-1	sample1	Region 2	0	0
cellid_000025627-1	sample1	Region 2	3	10
cellid_000025631-1	sample1	Region 2	2	1
cellid_000025635-1	sample1	Region 2	0	0
cellid_000025640-1	sample1	Region 2	7	6
cellid_000025642-1	sample1	Region 2	3	10
cellid_000025644-1	sample1	Region 2	3	10
cellid_000025645-1	sample1	Region 2	3	8
cellid_000025647-1	sample1	Region 2	6	5
cellid_000025649-1	sample1	Region 2	1	7
cellid_000025650-1	sample1	Region 2	0	0
cellid_000025651-1	sample1	Region 2	3	10
cellid_000025653-1	sample1	Region 2	3	10
cellid_000025660-1	sample1	Region 2	1	5
cellid_000025662-1	sample1	Region 2	0	0
cellid_000025666-1	sample1	Region 2	4	2
cellid_000025670-1	sample1	Region 2	3	10
cellid_000025672-1	sample1	Region 2	0	0
cellid_000025674-1	sample1	Region 2	3	10
cellid_000025675-1	sample1	Region 2	3	10
cellid_000025677-1	sample1	Region 2	6	5
cellid_000025678-1	sample1	Region 2	6	5
cellid_000025679-1	sample1	Region 2	3	8
cellid_000025681-1	sample1	Region 2	8	9
cellid_000025683-1	sample1	Region 2	3	10
cellid_000025690-1	sample1	Region 2	1	7
cellid_000025698-1	sample1	Region 2	1	7
cellid_000025705-1	sample1	Region 2	0	0
cellid_000025709-1	sample1	Region 2	6	5
cellid_000025713-1	sample1	Region 2	3	10
cellid_000025714-1	sample1	Region 2	3	10
cellid_000025717-1	sample1	Region 2	0	0
cellid_000025719-1	sample1	Region 2	3	10
cellid_000025722-1	sample1	Region 2	0	0
cellid_000025723-1	sample1	Region 2	0	0
cellid_000025727-1	sample1	Region 2	3	8
cellid_000025728-1	sample1	Region 2	3	10
cellid_000025729-1	sample1	Region 2	0	0
cellid_000025732-1	sample1	Region 2	3	10
cellid_000025736-1	sample1	Region 2	7	7
cellid_000025737-1	sample1	Region 2	0	0
cellid_000025738-1	sample1	Region 2	7	6
cellid_000025743-1	sample1	Region 2	3	10
cellid_000025749-1	sample1	Region 2	0	0
cellid_000025752-1	sample1	Region 2	1	7
cellid_000025753-1	sample1	Region 2	1	7
cellid_000025758-1	sample1	Region 2	0	0
cellid_000025764-1	sample1	Region 2	3	10
cellid_000025766-1	sample1	Region 2	3	10
cellid_000025772-1	sample1	Region 2	3	0
cellid_000025777-1	sample1	Region 2	0	0
cellid_000025786-1	sample1	Region 2	3	10
cellid_000025788-1	sample1	Region 2	3	8
cellid_000025793-1	sample1	Region 2	0	0
cellid_000025794-1	sample1	Region 2	7	6
cellid_000025798-1	sample1	Region 2	3	10
cellid_000025802-1	sample1	Region 2	3	10
cellid_000025814-1	sample1	Region 2	0	0
cellid_000025823-1	sample1	Region 2	3	10
cellid_000025826-1	sample1	Region 2	3	10
cellid_000025827-1	sample1	Region 2	3	10
cellid_000025832-1	sample1	Region 2	3	10
cellid_000025845-1	sample1	Region 2	1	7
cellid_000025847-1	sample1	Region 2	3	10
cellid_000025851-1	sample1	Region 2	8	2
cellid_000025872-1	sample1	Region 2	1	7
cellid_000025878-1	sample1	Region 2	1	7
cellid_000025886-1	sample1	Region 2	1	4
cellid_000025890-1	sample1	Region 2	1	7
cellid_000025892-1	sample1	Region 2	7	6
cellid_000025898-1	sample1	Region 2	1	7
cellid_000025901-1	sample1	Region 2	4	2
cellid_000025904-1	sample1	Region 2	3	10
cellid_000025908-1	sample1	Region 2	1	7
cellid_000025911-1	sample1	Region 2	3	10
cellid_000025920-1	sample1	Region 2	3	10
cellid_000025922-1	sample1	Region 2	3	10
cellid_000025925-1	sample1	Region 2	3	10
cellid_000025926-1	sample1	Region 2	0	0
cellid_000025927-1	sample1	Region 2	1	7
cellid_000025928-1	sample1	Region 2	3	10
cellid_000025929-1	sample1	Region 2	3	10
cellid_000025935-1	sample1	Region 2	3	10
cellid_000025941-1	sample1	Region 2	3	10
cellid_000025944-1	sample1	Region 2	1	7
cellid_000025949-1	sample1	Region 2	0	0
cellid_000025955-1	sample1	Region 2	1	7
cellid_000025964-1	sample1	Region 2	4	2
cellid_000025965-1	sample1	Region 2	3	10
cellid_000025967-1	sample1	Region 2	1	7
cellid_000025970-1	sample1	Region 2	3	10
cellid_000025972-1	sample1	Region 2	3	10
cellid_000025974-1	sample1	Region 2	1	7
cellid_000025978-1	sample1	Region 2	1	7
cellid_000025979-1	sample1	Region 2	3	10
cellid_000025980-1	sample1	Region 2	1	7
cellid_000025981-1	sample1	Region 2	0	0
cellid_000025984-1	sample1	Region 2	7	6
cellid_000025988-1	sample1	Region 2	1	7
cellid_000025992-1	sample1	Region 2	1	7
cellid_000025997-1	sample1	Region 2	3	10
cellid_000026001-1	sample1	Region 2	1	4
cellid_000026004-1	sample1	Region 2	1	7
cellid_000026005-1	sample1	Region 2	0	0
cellid_000026006-1	sample1	Region 2	1	7
cellid_000026008-1	sample1	Region 2	3	10
cellid_000026016-1	sample1	Region 2	3	10
cellid_000026018-1	sample1	Region 2	1	4
cellid_000026019-1	sample1	Region 2	1	7
cellid_000026021-1	sample1	Region 2	8	9
cellid_000026022-1	sample1	Region 2	1	7
cellid_000026027-1	sample1	Region 2	3	8
cellid_000026029-1	sample1	Region 2	1	7
cellid_000026035-1	sample1	Region 2	1	7
cellid_000026039-1	sample1	Region 2	1	7
cellid_000026047-1	sample1	Region 2	1	7
cellid_000026064-1	sample1	Region 2	1	7
cellid_000026065-1	sample1	Region 2	1	7
cellid_000026069-1	sample1	Region 2	3	10
cellid_000026071-1	sample1	Region 2	1	7
cellid_000026072-1	sample1	Region 2	1	7
cellid_000026080-1	sample1	Region 2	1	7
cellid_000026081-1	sample1	Region 2	3	10
cellid_000026083-1	sample1	Region 2	1	7
cellid_000026085-1	sample1	Region 2	3	0
cellid_000026088-1	sample1	Region 2	1	7
cellid_000026089-1	sample1	Region 2	1	7
cellid_000026091-1	sample1	Region 2	1	7
cellid_000026095-1	sample1	Region 2	1	7
cellid_000026096-1	sample1	Region 2	1	7
cellid_000026098-1	sample1	Region 2	1	7
cellid_000026100-1	sample1	Region 2	3	10
cellid_000026102-1	sample1	Region 2	3	10
cellid_000026104-1	sample1	Region 2	1	7
cellid_000026107-1	sample1	Region 2	1	7
cellid_000026114-1	sample1	Region 2	3	8
cellid_000026117-1	sample1	Region 2	1	7
cellid_000026119-1	sample1	Region 2	1	7
cellid_000026125-1	sample1	Region 2	1	7
cellid_000026126-1	sample1	Region 2	3	10
cellid_000026127-1	sample1	Region 2	3	10
cellid_000026128-1	sample1	Region 2	3	10
cellid_000026129-1	sample1	Region 2	1	7
cellid_000026130-1	sample1	Region 2	3	10
cellid_000026132-1	sample1	Region 2	1	7
cellid_000026133-1	sample1	Region 2	7	6
cellid_000026134-1	sample1	Region 2	1	7
cellid_000026136-1	sample1	Region 2	1	7
cellid_000026137-1	sample1	Region 2	0	0
cellid_000026138-1	sample1	Region 2	1	7
cellid_000026142-1	sample1	Region 2	1	7
cellid_000026151-1	sample1	Region 2	7	6
cellid_000026152-1	sample1	Region 2	8	9
cellid_000026157-1	sample1	Region 2	1	4
cellid_000026162-1	sample1	Region 2	3	10
cellid_000026170-1	sample1	Region 2	1	7
cellid_000026172-1	sample1	Region 2	3	10
cellid_000026177-1	sample1	Region 2	7	6
cellid_000026182-1	sample1	Region 2	1	7
cellid_000026194-1	sample1	Region 2	3	10
cellid_000026196-1	sample1	Region 2	1	7
cellid_000026198-1	sample1	Region 2	3	10
cellid_000026201-1	sample1	Region 2	1	7
cellid_000026203-1	sample1	Region 2	1	7
cellid_000026207-1	sample1	Region 2	1	7
cellid_000026209-1	sample1	Region 2	1	7
cellid_000026210-1	sample1	Region 2	3	10
cellid_000026212-1	sample1	Region 2	3	10
cellid_000026213-1	sample1	Region 2	1	7
cellid_000026214-1	sample1	Region 2	3	10
cellid_000026222-1	sample1	Region 2	3	10
cellid_000026224-1	sample1	Region 2	3	10
cellid_000026227-1	sample1	Region 2	1	7
cellid_000026228-1	sample1	Region 2	1	7
cellid_000026231-1	sample1	Region 2	1	7
cellid_000026232-1	sample1	Region 2	1	7
cellid_000026237-1	sample1	Region 2	3	10
cellid_000026239-1	sample1	Region 2	1	7
cellid_000026243-1	sample1	Region 2	3	10
cellid_000026248-1	sample1	Region 2	1	7
cellid_000026249-1	sample1	Region 2	3	10
cellid_000026253-1	sample1	Region 2	7	6
cellid_000026255-1	sample1	Region 2	7	6
cellid_000026258-1	sample1	Region 2	3	10
cellid_000026259-1	sample1	Region 2	1	7
cellid_000026260-1	sample1	Region 2	1	7
cellid_000026262-1	sample1	Region 2	1	7
cellid_000026264-1	sample1	Region 2	1	7
cellid_000026265-1	sample1	Region 2	3	8
cellid_000026267-1	sample1	Region 2	7	6
cellid_000026272-1	sample1	Region 2	1	7
cellid_000026283-1	sample1	Region 2	1	7
cellid_000026286-1	sample1	Region 2	3	10
cellid_000026289-1	sample1	Region 2	3	10
cellid_000026296-1	sample1	Region 2	1	7
cellid_000026298-1	sample1	Region 2	1	7
cellid_000026299-1	sample1	Region 2	3	10
cellid_000026301-1	sample1	Region 2	3	10
cellid_000026303-1	sample1	Region 2	3	10
cellid_000026304-1	sample1	Region 2	3	10
cellid_000026308-1	sample1	Region 2	1	7
cellid_000026309-1	sample1	Region 2	1	7
cellid_000026313-1	sample1	Region 2	0	0
cellid_000026314-1	sample1	Region 2	3	10
cellid_000026316-1	sample1	Region 2	1	7
cellid_000026317-1	sample1	Region 2	3	10
cellid_000026323-1	sample1	Region 2	1	7
cellid_000026324-1	sample1	Region 2	1	7
cellid_000026329-1	sample1	Region 2	1	4
cellid_000026332-1	sample1	Region 2	3	8
cellid_000026333-1	sample1	Region 2	1	7
cellid_000026334-1	sample1	Region 2	3	10
cellid_000026336-1	sample1	Region 2	1	7
cellid_000026339-1	sample1	Region 2	1	7
cellid_000026342-1	sample1	Region 2	1	7
cellid_000026345-1	sample1	Region 2	1	7
cellid_000026351-1	sample1	Region 2	4	2
cellid_000026354-1	sample1	Region 2	3	8
cellid_000026355-1	sample1	Region 2	1	7
cellid_000026359-1	sample1	Region 2	1	7
cellid_000026364-1	sample1	Region 2	8	9
cellid_000026366-1	sample1	Region 2	1	7
cellid_000026369-1	sample1	Region 2	1	7
cellid_000026370-1	sample1	Region 2	1	7
cellid_000026372-1	sample1	Region 2	1	7
cellid_000026375-1	sample1	Region 2	1	7
cellid_000026376-1	sample1	Region 2	1	7
cellid_000026378-1	sample1	Region 2	3	10
cellid_000026379-1	sample1	Region 2	3	10
cellid_000026383-1	sample1	Region 2	3	8
cellid_000026385-1	sample1	Region 2	1	7
cellid_000026388-1	sample1	Region 2	3	10
cellid_000026389-1	sample1	Region 2	7	6
cellid_000026399-1	sample1	Region 2	3	10
cellid_000026403-1	sample1	Region 2	0	0
cellid_000026405-1	sample1	Region 2	1	7
cellid_000026406-1	sample1	Region 2	1	7
cellid_000026407-1	sample1	Region 2	1	7
cellid_000026408-1	sample1	Region 2	3	10
cellid_000026410-1	sample1	Region 2	8	9
cellid_000026414-1	sample1	Region 2	1	7
cellid_000026419-1	sample1	Region 2	7	6
cellid_000026429-1	sample1	Region 2	6	5
cellid_000026430-1	sample1	Region 2	3	10
cellid_000026431-1	sample1	Region 2	1	7
cellid_000026432-1	sample1	Region 2	3	10
cellid_000026433-1	sample1	Region 2	3	10
cellid_000026434-1	sample1	Region 2	3	10
cellid_000026436-1	sample1	Region 2	3	10
cellid_000026438-1	sample1	Region 2	3	8
cellid_000026440-1	sample1	Region 2	3	10
cellid_000026442-1	sample1	Region 2	1	7
cellid_000026447-1	sample1	Region 2	0	0
cellid_000026454-1	sample1	Region 2	1	7
cellid_000026455-1	sample1	Region 2	0	0
cellid_000026460-1	sample1	Region 2	1	7
cellid_000026461-1	sample1	Region 2	7	6
cellid_000026462-1	sample1	Region 2	8	9
cellid_000026465-1	sample1	Region 2	1	7
cellid_000026466-1	sample1	Region 2	1	7
cellid_000026469-1	sample1	Region 2	1	7
cellid_000026471-1	sample1	Region 2	1	7
cellid_000026475-1	sample1	Region 2	1	7
cellid_000026476-1	sample1	Region 2	1	7
cellid_000026479-1	sample1	Region 2	3	10
cellid_000026480-1	sample1	Region 2	0	0
cellid_000026482-1	sample1	Region 2	1	7
cellid_000026483-1	sample1	Region 2	8	9
cellid_000026490-1	sample1	Region 2	1	7
cellid_000026492-1	sample1	Region 2	1	7
cellid_000026495-1	sample1	Region 2	3	10
cellid_000026496-1	sample1	Region 2	3	8
cellid_000026501-1	sample1	Region 2	3	10
cellid_000026504-1	sample1	Region 2	3	10
cellid_000026509-1	sample1	Region 2	1	7
cellid_000026511-1	sample1	Region 2	3	10
cellid_000026512-1	sample1	Region 2	3	8
cellid_000026513-1	sample1	Region 2	1	7
cellid_000026517-1	sample1	Region 2	3	10
cellid_000026518-1	sample1	Region 2	0	0
cellid_000026527-1	sample1	Region 2	1	7
cellid_000026528-1	sample1	Region 2	3	10
cellid_000026532-1	sample1	Region 2	3	10
cellid_000026534-1	sample1	Region 2	1	7
cellid_000026535-1	sample1	Region 2	1	7
cellid_000026536-1	sample1	Region 2	1	7
cellid_000026543-1	sample1	Region 2	1	7
cellid_000026545-1	sample1	Region 2	0	0
cellid_000026546-1	sample1	Region 2	1	7
