# Generated: 2026-07-28T14:57:41.916708
# Sample: sample3
# Scanpy: 1.11.5
# Random seed: 0
# n_cells: 10064
	sample	region_annotation	leiden_0_6	leiden_0_8
cellid_000019491-1	sample3	Region 2	10	11
cellid_000019493-1	sample3	Region 2	0	5
cellid_000019502-1	sample3	Region 2	10	11
cellid_000019504-1	sample3	Region 4	10	11
cellid_000019511-1	sample3	Region 2	10	11
cellid_000019513-1	sample3	Region 2	10	11
cellid_000019517-1	sample3	Region 4	5	4
cellid_000019519-1	sample3	Region 2	10	11
cellid_000019522-1	sample3	Region 2	10	11
cellid_000019523-1	sample3	Region 2	5	4
cellid_000019524-1	sample3	Region 2	10	11
cellid_000019525-1	sample3	Region 2	5	4
cellid_000019527-1	sample3	Region 2	5	4
cellid_000019530-1	sample3	Region 2	2	9
cellid_000019534-1	sample3	Region 2	10	11
cellid_000019537-1	sample3	Region 4	2	7
cellid_000019545-1	sample3	Region 4	10	11
cellid_000019549-1	sample3	Region 2	5	4
cellid_000019552-1	sample3	Region 2	5	4
cellid_000019556-1	sample3	Region 2	5	4
cellid_000019557-1	sample3	Region 2	5	4
cellid_000019562-1	sample3	Region 4	10	11
cellid_000019563-1	sample3	Region 2	2	7
cellid_000019564-1	sample3	Region 4	10	11
cellid_000019566-1	sample3	Region 2	10	11
cellid_000019567-1	sample3	Region 2	6	6
cellid_000019568-1	sample3	Region 2	2	7
cellid_000019571-1	sample3	Region 4	5	4
cellid_000019572-1	sample3	Region 2	10	11
cellid_000019573-1	sample3	Region 2	10	11
cellid_000019575-1	sample3	Region 2	5	4
cellid_000019576-1	sample3	Region 2	5	4
cellid_000019578-1	sample3	Region 2	6	6
cellid_000019580-1	sample3	Region 2	10	11
cellid_000019581-1	sample3	Region 2	5	4
cellid_000019583-1	sample3	Region 2	10	11
cellid_000019585-1	sample3	Region 2	5	4
cellid_000019586-1	sample3	Region 2	10	11
cellid_000019587-1	sample3	Region 2	10	11
cellid_000019589-1	sample3	Region 2	0	8
cellid_000019591-1	sample3	Region 4	10	11
cellid_000019592-1	sample3	Region 2	10	11
cellid_000019595-1	sample3	Region 2	5	4
cellid_000019596-1	sample3	Region 4	5	4
cellid_000019597-1	sample3	Region 2	5	4
cellid_000019610-1	sample3	Region 4	10	11
cellid_000019612-1	sample3	Region 2	5	4
cellid_000019614-1	sample3	Region 2	10	11
cellid_000019616-1	sample3	Region 2	5	4
cellid_000019620-1	sample3	Region 2	10	11
cellid_000019624-1	sample3	Region 2	10	11
cellid_000019628-1	sample3	Region 2	10	11
cellid_000019630-1	sample3	Region 2	0	1
cellid_000019633-1	sample3	Region 2	10	11
cellid_000019634-1	sample3	Region 4	9	10
cellid_000019637-1	sample3	Region 2	10	11
cellid_000019639-1	sample3	Region 4	10	11
cellid_000019644-1	sample3	Region 4	5	4
cellid_000019645-1	sample3	Region 2	10	11
cellid_000019647-1	sample3	Region 2	5	4
cellid_000019648-1	sample3	Region 2	5	4
cellid_000019650-1	sample3	Region 2	10	11
cellid_000019652-1	sample3	Region 2	10	11
cellid_000019654-1	sample3	Region 4	10	11
cellid_000019655-1	sample3	Region 2	10	11
cellid_000019660-1	sample3	Region 2	2	7
cellid_000019662-1	sample3	Region 2	5	4
cellid_000019670-1	sample3	Region 2	10	11
cellid_000019674-1	sample3	Region 2	10	11
cellid_000019676-1	sample3	Region 2	5	4
cellid_000019679-1	sample3	Region 2	2	7
cellid_000019680-1	sample3	Region 2	9	10
cellid_000019683-1	sample3	Region 4	10	11
cellid_000019686-1	sample3	Region 2	9	10
cellid_000019690-1	sample3	Region 2	10	11
cellid_000019693-1	sample3	Region 2	10	11
cellid_000019694-1	sample3	Region 4	6	6
cellid_000019697-1	sample3	Region 2	5	4
cellid_000019702-1	sample3	Region 2	5	4
cellid_000019709-1	sample3	Region 2	10	11
cellid_000019723-1	sample3	Region 2	10	11
cellid_000019731-1	sample3	Region 4	10	11
cellid_000019734-1	sample3	Region 2	10	11
cellid_000019738-1	sample3	Region 2	10	11
cellid_000019739-1	sample3	Region 2	10	11
cellid_000019740-1	sample3	Region 2	10	11
cellid_000019753-1	sample3	Region 2	10	11
cellid_000019754-1	sample3	Region 2	9	10
cellid_000019758-1	sample3	Region 2	10	11
cellid_000019760-1	sample3	Region 2	10	11
cellid_000019766-1	sample3	Region 2	5	4
cellid_000019768-1	sample3	Region 2	10	11
cellid_000019772-1	sample3	Region 2	10	11
cellid_000019773-1	sample3	Region 4	5	4
cellid_000019774-1	sample3	Region 2	10	11
cellid_000019775-1	sample3	Region 2	10	11
cellid_000019782-1	sample3	Region 2	0	1
cellid_000019789-1	sample3	Region 4	0	1
cellid_000019794-1	sample3	Region 2	10	11
cellid_000019801-1	sample3	Region 2	10	11
cellid_000019802-1	sample3	Region 2	5	4
cellid_000019803-1	sample3	Region 4	5	4
cellid_000019807-1	sample3	Region 2	10	11
cellid_000019808-1	sample3	Region 2	10	11
cellid_000019812-1	sample3	Region 2	10	11
cellid_000019815-1	sample3	Region 2	10	11
cellid_000019816-1	sample3	Region 2	5	4
cellid_000019820-1	sample3	Region 2	5	4
cellid_000019821-1	sample3	Unlabeled	10	11
cellid_000019822-1	sample3	Region 2	5	4
cellid_000019823-1	sample3	Region 2	5	4
cellid_000019826-1	sample3	Region 2	10	11
cellid_000019836-1	sample3	Region 2	10	11
cellid_000019839-1	sample3	Region 4	5	4
cellid_000019841-1	sample3	Region 2	5	4
cellid_000019843-1	sample3	Region 2	10	11
cellid_000019851-1	sample3	Unlabeled	10	11
cellid_000019852-1	sample3	Region 2	10	11
cellid_000019855-1	sample3	Region 2	5	4
cellid_000019858-1	sample3	Region 2	8	5
cellid_000019865-1	sample3	Region 2	10	11
cellid_000019866-1	sample3	Region 2	10	11
cellid_000019868-1	sample3	Region 2	10	11
cellid_000019872-1	sample3	Region 2	5	4
cellid_000019873-1	sample3	Region 4	10	11
cellid_000019875-1	sample3	Region 2	10	11
cellid_000019880-1	sample3	Region 4	10	11
cellid_000019890-1	sample3	Region 4	10	11
cellid_000019894-1	sample3	Region 2	10	11
cellid_000019898-1	sample3	Region 2	10	11
cellid_000019904-1	sample3	Region 2	3	10
cellid_000019905-1	sample3	Region 2	5	4
cellid_000019907-1	sample3	Region 2	10	11
cellid_000019913-1	sample3	Region 2	5	4
cellid_000019917-1	sample3	Region 2	2	7
cellid_000019938-1	sample3	Region 2	5	4
cellid_000019939-1	sample3	Region 4	10	11
cellid_000019941-1	sample3	Region 2	9	10
cellid_000019943-1	sample3	Region 2	10	11
cellid_000019947-1	sample3	Region 2	9	10
cellid_000019948-1	sample3	Region 2	2	7
cellid_000019957-1	sample3	Region 2	2	9
cellid_000019960-1	sample3	Region 2	2	7
cellid_000019963-1	sample3	Region 2	5	4
cellid_000019964-1	sample3	Region 2	10	11
cellid_000019967-1	sample3	Region 2	10	11
cellid_000019970-1	sample3	Region 2	5	4
cellid_000019972-1	sample3	Region 2	2	7
cellid_000019973-1	sample3	Region 2	5	4
cellid_000019974-1	sample3	Region 2	10	11
cellid_000019976-1	sample3	Region 2	10	11
cellid_000019979-1	sample3	Region 2	2	7
cellid_000019982-1	sample3	Region 2	10	11
cellid_000019983-1	sample3	Region 4	0	1
cellid_000019987-1	sample3	Region 4	5	4
cellid_000019988-1	sample3	Region 2	10	11
cellid_000019991-1	sample3	Region 2	5	4
cellid_000019992-1	sample3	Region 2	10	11
cellid_000019999-1	sample3	Unlabeled	1	0
cellid_000020000-1	sample3	Unlabeled	1	0
cellid_000020006-1	sample3	Region 1	1	0
cellid_000020038-1	sample3	Region 2	6	6
cellid_000020057-1	sample3	Region 2	6	6
cellid_000020068-1	sample3	Unlabeled	1	0
cellid_000020073-1	sample3	Region 1	6	6
cellid_000020074-1	sample3	Region 1	6	6
cellid_000020086-1	sample3	Unlabeled	1	0
cellid_000020114-1	sample3	Unlabeled	8	5
cellid_000020116-1	sample3	Unlabeled	1	0
cellid_000020118-1	sample3	Region 4	10	11
cellid_000020119-1	sample3	Region 1	1	0
cellid_000020126-1	sample3	Region 2	10	11
cellid_000020139-1	sample3	Region 2	6	6
cellid_000020142-1	sample3	Region 2	6	6
cellid_000020147-1	sample3	Region 2	10	11
cellid_000020184-1	sample3	Region 2	10	6
cellid_000020214-1	sample3	Region 4	10	11
cellid_000020230-1	sample3	Region 2	10	11
cellid_000020244-1	sample3	Region 2	10	11
cellid_000020247-1	sample3	Region 3	6	6
cellid_000020252-1	sample3	Region 3	1	0
cellid_000020271-1	sample3	Region 1	1	0
cellid_000020277-1	sample3	Region 2	6	6
cellid_000020292-1	sample3	Region 2	10	11
cellid_000020293-1	sample3	Region 2	10	11
cellid_000020306-1	sample3	Unlabeled	8	5
cellid_000020328-1	sample3	Region 2	8	5
cellid_000020332-1	sample3	Region 2	6	6
cellid_000020361-1	sample3	Region 2	6	6
cellid_000020384-1	sample3	Region 1	1	0
cellid_000020393-1	sample3	Region 2	4	2
cellid_000020408-1	sample3	Region 2	1	0
cellid_000020421-1	sample3	Region 2	10	11
cellid_000020423-1	sample3	Region 2	6	6
cellid_000020429-1	sample3	Region 1	6	6
cellid_000020451-1	sample3	Region 2	6	6
cellid_000020461-1	sample3	Region 2	6	6
cellid_000020472-1	sample3	Region 2	9	10
cellid_000020508-1	sample3	Region 2	10	11
cellid_000020546-1	sample3	Region 2	6	6
cellid_000020547-1	sample3	Region 1	6	6
cellid_000020548-1	sample3	Region 2	0	1
cellid_000020556-1	sample3	Region 1	1	0
cellid_000020593-1	sample3	Region 2	6	6
cellid_000020610-1	sample3	Unlabeled	6	6
cellid_000020633-1	sample3	Region 2	10	11
cellid_000020654-1	sample3	Region 1	1	0
cellid_000020660-1	sample3	Region 2	6	6
cellid_000020665-1	sample3	Unlabeled	1	0
cellid_000020678-1	sample3	Unlabeled	1	0
cellid_000020683-1	sample3	Region 2	6	6
cellid_000020694-1	sample3	Region 2	1	0
cellid_000020697-1	sample3	Region 2	9	10
cellid_000020715-1	sample3	Region 2	10	11
cellid_000020723-1	sample3	Region 4	6	6
cellid_000020725-1	sample3	Unlabeled	1	0
cellid_000020732-1	sample3	Region 2	1	0
cellid_000020786-1	sample3	Region 2	6	6
cellid_000020787-1	sample3	Region 2	10	11
cellid_000020802-1	sample3	Region 2	1	0
cellid_000020809-1	sample3	Region 1	1	0
cellid_000020819-1	sample3	Region 2	10	11
cellid_000020821-1	sample3	Region 1	1	0
cellid_000020825-1	sample3	Region 2	10	11
cellid_000020839-1	sample3	Region 2	0	5
cellid_000020847-1	sample3	Region 2	10	11
cellid_000020860-1	sample3	Unlabeled	1	0
cellid_000020892-1	sample3	Unlabeled	1	0
cellid_000020898-1	sample3	Region 2	8	5
cellid_000020918-1	sample3	Region 2	8	5
cellid_000020924-1	sample3	Region 2	10	11
cellid_000020926-1	sample3	Region 4	6	6
cellid_000020939-1	sample3	Region 2	7	8
cellid_000020950-1	sample3	Region 2	6	6
cellid_000020954-1	sample3	Unlabeled	1	0
cellid_000020966-1	sample3	Unlabeled	1	0
cellid_000020974-1	sample3	Unlabeled	0	1
cellid_000020987-1	sample3	Region 2	1	0
cellid_000020990-1	sample3	Region 4	1	0
cellid_000021002-1	sample3	Region 4	10	11
cellid_000021003-1	sample3	Region 2	1	0
cellid_000021011-1	sample3	Region 2	6	6
cellid_000021025-1	sample3	Region 4	10	11
cellid_000021035-1	sample3	Region 1	8	5
cellid_000021036-1	sample3	Unlabeled	1	1
cellid_000021040-1	sample3	Region 2	1	0
cellid_000021051-1	sample3	Region 2	12	13
cellid_000021052-1	sample3	Region 1	1	0
cellid_000021053-1	sample3	Region 2	10	11
cellid_000021057-1	sample3	Region 2	1	0
cellid_000021060-1	sample3	Unlabeled	8	5
cellid_000021072-1	sample3	Region 4	10	11
cellid_000021091-1	sample3	Unlabeled	1	0
cellid_000021092-1	sample3	Region 2	6	6
cellid_000021110-1	sample3	Region 1	1	0
cellid_000021120-1	sample3	Region 1	1	0
cellid_000021140-1	sample3	Region 2	9	10
cellid_000021145-1	sample3	Region 2	1	0
cellid_000021152-1	sample3	Region 1	1	0
cellid_000021159-1	sample3	Region 2	1	0
cellid_000021161-1	sample3	Region 2	10	11
cellid_000021162-1	sample3	Region 2	1	0
cellid_000021170-1	sample3	Unlabeled	1	0
cellid_000021197-1	sample3	Region 2	1	0
cellid_000021198-1	sample3	Region 2	1	0
cellid_000021218-1	sample3	Unlabeled	1	0
cellid_000021224-1	sample3	Unlabeled	1	0
cellid_000021230-1	sample3	Region 1	1	0
cellid_000021236-1	sample3	Region 1	1	0
cellid_000021250-1	sample3	Region 2	1	0
cellid_000021253-1	sample3	Unlabeled	1	0
cellid_000021256-1	sample3	Unlabeled	1	0
cellid_000021261-1	sample3	Unlabeled	1	0
cellid_000021265-1	sample3	Region 2	10	11
cellid_000021273-1	sample3	Region 1	4	2
cellid_000021282-1	sample3	Region 1	6	6
cellid_000021286-1	sample3	Region 3	4	2
cellid_000021289-1	sample3	Region 1	8	5
cellid_000021290-1	sample3	Region 1	4	2
cellid_000021293-1	sample3	Region 1	4	2
cellid_000021307-1	sample3	Unlabeled	4	2
cellid_000021308-1	sample3	Region 1	4	2
cellid_000021309-1	sample3	Region 1	4	2
cellid_000021315-1	sample3	Region 3	4	2
cellid_000021317-1	sample3	Region 1	4	2
cellid_000021318-1	sample3	Region 1	4	2
cellid_000021323-1	sample3	Region 1	4	2
cellid_000021325-1	sample3	Region 1	4	2
cellid_000021327-1	sample3	Region 1	4	2
cellid_000021329-1	sample3	Region 1	4	2
cellid_000021337-1	sample3	Region 1	4	2
cellid_000021338-1	sample3	Region 1	4	2
cellid_000021340-1	sample3	Region 1	4	2
cellid_000021341-1	sample3	Region 1	4	2
cellid_000021347-1	sample3	Unlabeled	4	2
cellid_000021355-1	sample3	Region 1	4	2
cellid_000021361-1	sample3	Region 1	4	2
cellid_000021364-1	sample3	Region 3	6	6
cellid_000021370-1	sample3	Region 1	4	2
cellid_000021376-1	sample3	Region 1	4	2
cellid_000021380-1	sample3	Unlabeled	4	2
cellid_000021383-1	sample3	Region 1	4	2
cellid_000021384-1	sample3	Region 1	4	2
cellid_000021387-1	sample3	Unlabeled	4	2
cellid_000021388-1	sample3	Region 3	4	2
cellid_000021389-1	sample3	Region 3	6	6
cellid_000021394-1	sample3	Region 1	1	0
cellid_000021396-1	sample3	Region 1	4	2
cellid_000021397-1	sample3	Region 1	4	2
cellid_000021399-1	sample3	Region 1	4	2
cellid_000021405-1	sample3	Region 1	1	0
cellid_000021406-1	sample3	Region 3	4	2
cellid_000021419-1	sample3	Unlabeled	6	6
cellid_000021424-1	sample3	Region 1	4	2
cellid_000021426-1	sample3	Region 1	4	2
cellid_000021427-1	sample3	Region 1	4	2
cellid_000021433-1	sample3	Region 3	4	2
cellid_000021438-1	sample3	Region 3	4	2
cellid_000021439-1	sample3	Region 1	4	2
cellid_000021442-1	sample3	Region 1	1	0
cellid_000021443-1	sample3	Region 1	4	2
cellid_000021451-1	sample3	Region 1	4	2
cellid_000021453-1	sample3	Region 1	4	2
cellid_000021454-1	sample3	Region 1	4	2
cellid_000021460-1	sample3	Region 1	4	2
cellid_000021466-1	sample3	Region 1	4	2
cellid_000021467-1	sample3	Region 1	4	2
cellid_000021468-1	sample3	Region 1	4	2
cellid_000021469-1	sample3	Region 1	4	2
cellid_000021473-1	sample3	Region 1	4	2
cellid_000021474-1	sample3	Region 1	4	2
cellid_000021476-1	sample3	Region 1	6	6
cellid_000021478-1	sample3	Region 1	4	2
cellid_000021480-1	sample3	Region 1	4	2
cellid_000021485-1	sample3	Region 1	1	0
cellid_000021490-1	sample3	Region 1	4	2
cellid_000021491-1	sample3	Region 1	4	2
cellid_000021492-1	sample3	Region 1	4	2
cellid_000021493-1	sample3	Unlabeled	1	0
cellid_000021494-1	sample3	Region 1	4	2
cellid_000021495-1	sample3	Region 1	4	2
cellid_000021503-1	sample3	Region 1	4	2
cellid_000021504-1	sample3	Region 1	4	2
cellid_000021511-1	sample3	Region 1	4	2
cellid_000021518-1	sample3	Region 1	4	2
cellid_000021524-1	sample3	Region 1	4	2
cellid_000021530-1	sample3	Region 1	4	2
cellid_000021534-1	sample3	Region 1	4	2
cellid_000021538-1	sample3	Region 1	4	2
cellid_000021539-1	sample3	Region 1	4	2
cellid_000021540-1	sample3	Region 1	4	2
cellid_000021543-1	sample3	Region 1	6	6
cellid_000021550-1	sample3	Region 1	6	6
cellid_000021551-1	sample3	Region 3	4	2
cellid_000021553-1	sample3	Region 1	4	2
cellid_000021554-1	sample3	Region 1	4	2
cellid_000021557-1	sample3	Region 3	4	2
cellid_000021560-1	sample3	Region 1	4	2
cellid_000021563-1	sample3	Region 3	4	2
cellid_000021564-1	sample3	Region 1	4	2
cellid_000021567-1	sample3	Region 1	4	2
cellid_000021569-1	sample3	Unlabeled	4	2
cellid_000021574-1	sample3	Region 1	4	2
cellid_000021577-1	sample3	Region 3	4	2
cellid_000021578-1	sample3	Region 1	4	2
cellid_000021583-1	sample3	Region 3	4	2
cellid_000021589-1	sample3	Region 1	4	2
cellid_000021590-1	sample3	Region 1	4	2
cellid_000021591-1	sample3	Region 1	4	2
cellid_000021593-1	sample3	Region 1	4	2
cellid_000021595-1	sample3	Region 1	4	2
cellid_000021606-1	sample3	Region 1	4	2
cellid_000021607-1	sample3	Region 1	4	2
cellid_000021608-1	sample3	Region 3	4	2
cellid_000021609-1	sample3	Region 1	4	2
cellid_000021612-1	sample3	Region 1	4	2
cellid_000021613-1	sample3	Region 1	4	2
cellid_000021614-1	sample3	Region 1	4	2
cellid_000021616-1	sample3	Region 3	4	2
cellid_000021623-1	sample3	Region 1	4	2
cellid_000021625-1	sample3	Region 1	4	2
cellid_000021629-1	sample3	Region 1	4	2
cellid_000021631-1	sample3	Region 3	4	2
cellid_000021633-1	sample3	Region 1	4	2
cellid_000021636-1	sample3	Region 1	4	2
cellid_000021637-1	sample3	Region 1	4	2
cellid_000021641-1	sample3	Region 1	4	2
cellid_000021643-1	sample3	Region 1	4	2
cellid_000021646-1	sample3	Region 1	4	2
cellid_000021651-1	sample3	Region 3	4	2
cellid_000021660-1	sample3	Region 1	4	2
cellid_000021661-1	sample3	Region 3	4	2
cellid_000021664-1	sample3	Unlabeled	8	5
cellid_000021667-1	sample3	Region 1	4	2
cellid_000021674-1	sample3	Region 1	1	0
cellid_000021676-1	sample3	Region 1	4	2
cellid_000021678-1	sample3	Region 1	4	2
cellid_000021680-1	sample3	Region 1	4	2
cellid_000021687-1	sample3	Region 1	4	2
cellid_000021690-1	sample3	Region 3	4	2
cellid_000021693-1	sample3	Region 1	4	2
cellid_000021696-1	sample3	Region 1	4	2
cellid_000021702-1	sample3	Region 1	4	2
cellid_000021703-1	sample3	Region 1	4	2
cellid_000021714-1	sample3	Region 3	6	6
cellid_000021717-1	sample3	Region 1	4	2
cellid_000021719-1	sample3	Region 1	4	2
cellid_000021721-1	sample3	Region 1	4	2
cellid_000021723-1	sample3	Region 1	4	2
cellid_000021724-1	sample3	Region 1	4	2
cellid_000021733-1	sample3	Region 1	4	2
cellid_000021741-1	sample3	Region 1	4	2
cellid_000021746-1	sample3	Region 1	4	2
cellid_000021749-1	sample3	Region 1	4	2
cellid_000021753-1	sample3	Region 1	6	6
cellid_000021756-1	sample3	Region 3	1	0
cellid_000021759-1	sample3	Region 1	6	6
cellid_000021763-1	sample3	Region 1	4	2
cellid_000021769-1	sample3	Region 1	4	2
cellid_000021777-1	sample3	Region 1	4	2
cellid_000021778-1	sample3	Region 3	4	2
cellid_000021790-1	sample3	Unlabeled	4	2
cellid_000021797-1	sample3	Region 1	4	2
cellid_000021806-1	sample3	Region 1	4	2
cellid_000021807-1	sample3	Region 1	4	2
cellid_000021814-1	sample3	Region 1	6	6
cellid_000021815-1	sample3	Region 3	4	2
cellid_000021817-1	sample3	Region 3	4	2
cellid_000021821-1	sample3	Region 1	1	0
cellid_000021823-1	sample3	Region 1	4	2
cellid_000021824-1	sample3	Region 1	4	2
cellid_000021825-1	sample3	Unlabeled	4	2
cellid_000021830-1	sample3	Region 1	4	2
cellid_000021832-1	sample3	Region 1	4	2
cellid_000021834-1	sample3	Region 1	4	2
cellid_000021836-1	sample3	Region 1	4	2
cellid_000021847-1	sample3	Region 1	4	2
cellid_000021851-1	sample3	Unlabeled	4	2
cellid_000021860-1	sample3	Region 3	4	2
cellid_000021862-1	sample3	Region 1	4	2
cellid_000021865-1	sample3	Region 1	4	2
cellid_000021870-1	sample3	Region 1	4	2
cellid_000021874-1	sample3	Region 1	1	0
cellid_000021875-1	sample3	Region 1	1	0
cellid_000021879-1	sample3	Region 3	6	6
cellid_000021881-1	sample3	Region 1	4	2
cellid_000021882-1	sample3	Region 1	4	2
cellid_000021883-1	sample3	Region 1	4	2
cellid_000021890-1	sample3	Region 1	4	2
cellid_000021896-1	sample3	Region 1	6	6
cellid_000021897-1	sample3	Region 1	4	2
cellid_000021899-1	sample3	Region 1	4	2
cellid_000021900-1	sample3	Region 1	4	2
cellid_000021906-1	sample3	Region 1	4	2
cellid_000021907-1	sample3	Region 1	4	2
cellid_000021908-1	sample3	Region 1	4	2
cellid_000021911-1	sample3	Region 1	4	2
cellid_000021921-1	sample3	Region 1	4	2
cellid_000021923-1	sample3	Region 1	4	2
cellid_000021924-1	sample3	Region 1	4	2
cellid_000021928-1	sample3	Region 1	4	2
cellid_000021938-1	sample3	Region 1	4	2
cellid_000021939-1	sample3	Region 1	4	2
cellid_000021940-1	sample3	Region 1	4	2
cellid_000021942-1	sample3	Region 1	4	2
cellid_000021943-1	sample3	Region 1	4	2
cellid_000021946-1	sample3	Region 1	4	2
cellid_000021950-1	sample3	Region 1	4	2
cellid_000021951-1	sample3	Region 1	4	2
cellid_000021953-1	sample3	Region 1	1	0
cellid_000021957-1	sample3	Unlabeled	4	2
cellid_000021961-1	sample3	Unlabeled	1	0
cellid_000021962-1	sample3	Region 1	4	2
cellid_000021967-1	sample3	Unlabeled	4	2
cellid_000021969-1	sample3	Region 1	4	2
cellid_000021973-1	sample3	Region 1	4	2
cellid_000021978-1	sample3	Region 1	4	2
cellid_000021985-1	sample3	Region 1	4	2
cellid_000021986-1	sample3	Region 1	4	2
cellid_000021993-1	sample3	Region 1	4	2
cellid_000021996-1	sample3	Region 1	4	2
cellid_000021999-1	sample3	Region 1	4	2
cellid_000022000-1	sample3	Region 1	4	2
cellid_000022004-1	sample3	Region 3	9	10
cellid_000022005-1	sample3	Region 1	4	2
cellid_000022008-1	sample3	Region 1	4	2
cellid_000022015-1	sample3	Region 1	4	2
cellid_000022016-1	sample3	Region 1	4	2
cellid_000022017-1	sample3	Region 1	4	2
cellid_000022018-1	sample3	Region 1	4	2
cellid_000022019-1	sample3	Region 1	4	2
cellid_000022021-1	sample3	Region 1	4	2
cellid_000022035-1	sample3	Region 1	4	2
cellid_000022041-1	sample3	Region 1	4	2
cellid_000022044-1	sample3	Region 3	4	2
cellid_000022051-1	sample3	Region 1	4	2
cellid_000022053-1	sample3	Region 1	4	2
cellid_000022054-1	sample3	Region 1	4	2
cellid_000022056-1	sample3	Region 1	1	10
cellid_000022058-1	sample3	Region 1	4	2
cellid_000022059-1	sample3	Region 1	4	2
cellid_000022067-1	sample3	Region 1	4	2
cellid_000022068-1	sample3	Region 1	4	2
cellid_000022075-1	sample3	Unlabeled	4	2
cellid_000022076-1	sample3	Region 1	4	2
cellid_000022079-1	sample3	Region 1	4	2
cellid_000022081-1	sample3	Region 1	4	2
cellid_000022082-1	sample3	Region 1	4	2
cellid_000022086-1	sample3	Region 1	1	0
cellid_000022094-1	sample3	Region 1	4	2
cellid_000022096-1	sample3	Region 1	4	2
cellid_000022099-1	sample3	Region 1	4	2
cellid_000022100-1	sample3	Region 1	4	2
cellid_000022101-1	sample3	Region 1	4	2
cellid_000022104-1	sample3	Region 1	4	2
cellid_000022107-1	sample3	Region 3	4	2
cellid_000022109-1	sample3	Unlabeled	1	0
cellid_000022111-1	sample3	Region 1	4	2
cellid_000022112-1	sample3	Region 1	4	2
cellid_000022114-1	sample3	Region 1	4	2
cellid_000022116-1	sample3	Region 1	4	2
cellid_000022119-1	sample3	Region 1	4	2
cellid_000022122-1	sample3	Region 1	4	2
cellid_000022128-1	sample3	Region 1	4	2
cellid_000022131-1	sample3	Region 1	1	0
cellid_000022133-1	sample3	Region 1	4	2
cellid_000022145-1	sample3	Region 3	4	2
cellid_000022147-1	sample3	Region 1	4	2
cellid_000022154-1	sample3	Region 1	4	2
cellid_000022157-1	sample3	Region 1	4	2
cellid_000022165-1	sample3	Region 1	1	0
cellid_000022166-1	sample3	Region 1	9	10
cellid_000022167-1	sample3	Region 1	4	2
cellid_000022169-1	sample3	Region 1	4	2
cellid_000022175-1	sample3	Region 1	4	2
cellid_000022177-1	sample3	Region 1	1	0
cellid_000022178-1	sample3	Region 1	4	2
cellid_000022179-1	sample3	Region 1	4	2
cellid_000022182-1	sample3	Region 1	4	2
cellid_000022184-1	sample3	Region 1	4	2
cellid_000022185-1	sample3	Region 1	4	2
cellid_000022187-1	sample3	Region 1	4	2
cellid_000022196-1	sample3	Region 1	4	2
cellid_000022199-1	sample3	Region 3	4	2
cellid_000022203-1	sample3	Region 3	4	2
cellid_000022206-1	sample3	Region 1	4	2
cellid_000022208-1	sample3	Region 1	4	2
cellid_000022209-1	sample3	Region 1	4	2
cellid_000022211-1	sample3	Unlabeled	4	2
cellid_000022212-1	sample3	Region 1	4	2
cellid_000022217-1	sample3	Region 1	4	2
cellid_000022219-1	sample3	Region 3	4	2
cellid_000022220-1	sample3	Region 1	4	2
cellid_000022221-1	sample3	Region 1	4	2
cellid_000022222-1	sample3	Region 1	4	2
cellid_000022225-1	sample3	Region 1	4	2
cellid_000022226-1	sample3	Region 1	4	2
cellid_000022227-1	sample3	Region 1	4	2
cellid_000022229-1	sample3	Region 1	4	2
cellid_000022230-1	sample3	Region 1	4	2
cellid_000022233-1	sample3	Region 1	4	2
cellid_000022247-1	sample3	Region 3	1	0
cellid_000022254-1	sample3	Region 3	4	2
cellid_000022255-1	sample3	Region 1	4	2
cellid_000022257-1	sample3	Region 1	4	2
cellid_000022261-1	sample3	Region 1	1	0
cellid_000022265-1	sample3	Region 3	8	5
cellid_000022266-1	sample3	Region 1	4	2
cellid_000022269-1	sample3	Region 1	4	2
cellid_000022271-1	sample3	Region 1	4	2
cellid_000022281-1	sample3	Region 1	4	2
cellid_000022284-1	sample3	Region 1	4	2
cellid_000022289-1	sample3	Region 1	4	2
cellid_000022291-1	sample3	Region 1	4	2
cellid_000022297-1	sample3	Region 1	4	2
cellid_000022298-1	sample3	Region 1	4	2
cellid_000022302-1	sample3	Region 1	4	2
cellid_000022305-1	sample3	Region 1	4	2
cellid_000022308-1	sample3	Region 3	1	0
cellid_000022312-1	sample3	Region 1	4	2
cellid_000022315-1	sample3	Region 3	1	0
cellid_000022322-1	sample3	Region 1	4	2
cellid_000022323-1	sample3	Region 1	1	0
cellid_000022324-1	sample3	Region 1	4	2
cellid_000022327-1	sample3	Region 1	4	2
cellid_000022341-1	sample3	Region 1	4	2
cellid_000022342-1	sample3	Region 1	4	2
cellid_000022346-1	sample3	Region 3	4	2
cellid_000022349-1	sample3	Region 1	4	2
cellid_000022351-1	sample3	Region 1	4	2
cellid_000022352-1	sample3	Region 1	6	6
cellid_000022353-1	sample3	Region 1	6	6
cellid_000022356-1	sample3	Region 1	4	2
cellid_000022361-1	sample3	Region 1	4	2
cellid_000022362-1	sample3	Region 1	4	2
cellid_000022366-1	sample3	Region 1	4	2
cellid_000022368-1	sample3	Region 1	4	2
cellid_000022375-1	sample3	Region 1	4	2
cellid_000022378-1	sample3	Region 1	6	6
cellid_000022380-1	sample3	Region 1	4	2
