# Generated: 2026-07-20T17:40:55.309515
# Sample: sample3
# Scanpy: 1.11.5
# Random seed: 0
# n_cells: 18476
	sample	region_annotation	leiden_0_6	leiden_0_8
56710	sample3	Region 4	0	2
56711	sample3	Region 4	7	10
56716	sample3	Region 4	0	0
56719	sample3	Region 4	1	1
56728	sample3	Region 4	1	1
56734	sample3	Region 4	0	2
56739	sample3	Region 4	1	1
56741	sample3	Region 4	0	0
56745	sample3	Region 4	1	9
56746	sample3	Region 4	1	1
56748	sample3	Region 4	3	4
56752	sample3	Region 4	0	2
56753	sample3	Region 4	1	1
56756	sample3	Region 4	1	1
56759	sample3	Region 4	0	2
56760	sample3	Region 4	1	0
56768	sample3	Region 4	0	0
56771	sample3	Region 4	0	0
56774	sample3	Region 4	0	0
56775	sample3	Region 4	0	0
56777	sample3	Region 4	1	2
56782	sample3	Region 4	1	1
56785	sample3	Region 4	0	0
56787	sample3	Region 4	0	2
56788	sample3	Region 4	0	0
56798	sample3	Region 4	0	0
56799	sample3	Region 4	0	2
56805	sample3	Region 4	1	1
56813	sample3	Region 4	3	4
56818	sample3	Region 4	0	0
56822	sample3	Region 4	0	0
56825	sample3	Region 4	0	0
56826	sample3	Region 4	0	2
56832	sample3	Region 4	3	4
56833	sample3	Region 4	0	0
56835	sample3	Region 4	0	2
56848	sample3	Region 4	0	0
56851	sample3	Region 4	0	0
56855	sample3	Region 4	1	2
56865	sample3	Region 4	1	1
56871	sample3	Region 4	0	2
56873	sample3	Region 4	0	0
56876	sample3	Region 4	3	4
56881	sample3	Region 4	0	0
56887	sample3	Region 4	2	1
56891	sample3	Region 4	0	2
56893	sample3	Region 4	0	0
56900	sample3	Region 4	0	2
56901	sample3	Region 4	0	0
56904	sample3	Region 4	1	1
56905	sample3	Region 4	0	0
56907	sample3	Region 4	0	0
56916	sample3	Region 4	1	2
56918	sample3	Region 4	0	0
56920	sample3	Region 4	1	1
56924	sample3	Region 4	0	0
56926	sample3	Region 4	0	0
56927	sample3	Region 4	0	2
56929	sample3	Region 4	0	0
56934	sample3	Region 4	0	0
56937	sample3	Region 4	0	0
56939	sample3	Region 4	0	0
56948	sample3	Region 4	0	0
56949	sample3	Region 4	0	0
56952	sample3	Region 4	0	0
56971	sample3	Region 4	0	0
56981	sample3	Region 4	0	9
56986	sample3	Region 4	0	0
56988	sample3	Region 4	1	1
56989	sample3	Region 4	0	2
56991	sample3	Region 4	0	2
56995	sample3	Region 4	0	0
56998	sample3	Region 4	1	1
56999	sample3	Region 4	0	0
57000	sample3	Region 4	0	0
57001	sample3	Region 4	0	0
57004	sample3	Region 4	0	0
57007	sample3	Region 4	0	0
57008	sample3	Region 4	0	2
57013	sample3	Region 4	0	0
57018	sample3	Region 4	1	1
57019	sample3	Region 4	0	0
57028	sample3	Region 4	0	0
57030	sample3	Region 4	1	1
57032	sample3	Region 4	0	0
57035	sample3	Region 4	0	2
57036	sample3	Region 4	0	0
57052	sample3	Region 4	0	0
57054	sample3	Region 4	1	3
57055	sample3	Region 4	0	0
57056	sample3	Region 4	2	3
57060	sample3	Region 4	0	9
57061	sample3	Region 4	1	1
57062	sample3	Region 4	2	2
57068	sample3	Region 4	0	2
57071	sample3	Region 4	5	9
57075	sample3	Region 4	0	9
57080	sample3	Region 4	1	9
57081	sample3	Region 4	1	1
57086	sample3	Region 4	1	1
57087	sample3	Region 4	0	0
57088	sample3	Region 4	5	9
57096	sample3	Region 4	3	4
57102	sample3	Region 4	0	2
57103	sample3	Region 4	2	3
57106	sample3	Region 4	5	9
57108	sample3	Region 4	0	2
57109	sample3	Region 4	4	5
57113	sample3	Region 4	0	0
57115	sample3	Region 4	0	0
57120	sample3	Region 4	1	1
57121	sample3	Region 4	1	1
57130	sample3	Region 4	2	6
57132	sample3	Region 4	0	0
57137	sample3	Region 4	1	4
57138	sample3	Region 4	1	2
57142	sample3	Region 4	0	1
57143	sample3	Region 4	3	4
57147	sample3	Region 4	0	2
57154	sample3	Region 4	1	1
57156	sample3	Region 4	1	1
57171	sample3	Region 4	0	0
57175	sample3	Region 4	0	6
57185	sample3	Region 4	0	0
57191	sample3	Region 1	1	1
57198	sample3	Region 1	0	0
57208	sample3	Region 1	1	2
57212	sample3	Region 1	0	2
57213	sample3	Region 1	1	1
57214	sample3	Region 1	0	0
57216	sample3	Region 1	0	0
57218	sample3	Region 1	1	1
57222	sample3	Region 1	1	3
57224	sample3	Region 1	1	3
57229	sample3	Region 1	1	1
57233	sample3	Region 1	0	0
57240	sample3	Region 1	3	4
57246	sample3	Region 1	0	0
57250	sample3	Region 1	1	1
57255	sample3	Region 1	1	1
57260	sample3	Region 1	0	2
57261	sample3	Region 1	1	2
57266	sample3	Region 1	0	2
57270	sample3	Region 1	1	1
57273	sample3	Region 1	1	1
57275	sample3	Region 1	0	0
57276	sample3	Region 1	4	5
57277	sample3	Region 1	1	1
57285	sample3	Region 1	0	0
57288	sample3	Region 1	1	1
57290	sample3	Region 1	0	0
57292	sample3	Region 1	1	1
57294	sample3	Region 1	0	2
57303	sample3	Region 1	2	3
57304	sample3	Region 1	0	0
57305	sample3	Region 1	0	2
57306	sample3	Region 1	0	0
57308	sample3	Region 1	0	0
57314	sample3	Region 1	1	9
57316	sample3	Region 1	0	0
57319	sample3	Region 1	1	1
57323	sample3	Region 1	0	0
57327	sample3	Region 1	3	4
57328	sample3	Region 1	0	0
57333	sample3	Region 1	0	2
57337	sample3	Unlabeled	1	1
57342	sample3	Unlabeled	1	1
57343	sample3	Unlabeled	0	0
57345	sample3	Region 4	1	1
57347	sample3	Unlabeled	0	1
57355	sample3	Region 4	0	6
57356	sample3	Region 4	3	4
57358	sample3	Unlabeled	4	5
57362	sample3	Unlabeled	3	4
57376	sample3	Region 1	0	0
57381	sample3	Region 1	0	0
57382	sample3	Region 1	0	0
57392	sample3	Region 1	1	1
57394	sample3	Region 1	4	5
57400	sample3	Unlabeled	1	2
57402	sample3	Unlabeled	1	3
57406	sample3	Region 4	1	2
57407	sample3	Region 4	0	0
57408	sample3	Region 4	3	4
57423	sample3	Region 1	0	0
57428	sample3	Region 1	0	0
57433	sample3	Unlabeled	0	2
57434	sample3	Region 1	0	0
57437	sample3	Unlabeled	0	0
57440	sample3	Region 1	0	2
57441	sample3	Region 1	0	0
57442	sample3	Region 1	1	3
57447	sample3	Region 1	1	1
57448	sample3	Region 1	3	4
57457	sample3	Unlabeled	1	6
57458	sample3	Unlabeled	1	1
57466	sample3	Unlabeled	0	2
57468	sample3	Unlabeled	0	0
57469	sample3	Unlabeled	3	4
57471	sample3	Unlabeled	0	1
57473	sample3	Unlabeled	0	0
57480	sample3	Region 4	1	1
57489	sample3	Region 1	0	0
57493	sample3	Region 1	0	2
57497	sample3	Region 1	3	4
57499	sample3	Region 1	4	5
57503	sample3	Region 1	5	7
57504	sample3	Region 1	0	0
57512	sample3	Region 1	1	1
57519	sample3	Region 1	0	2
57520	sample3	Region 1	0	0
57530	sample3	Region 1	1	1
57536	sample3	Region 1	0	0
57540	sample3	Region 1	0	0
57541	sample3	Region 1	4	5
57546	sample3	Region 1	0	0
57554	sample3	Region 1	3	4
57558	sample3	Region 1	1	1
57561	sample3	Region 1	0	0
57563	sample3	Region 1	4	5
57565	sample3	Region 1	3	6
57568	sample3	Region 1	0	0
57569	sample3	Region 1	0	0
57570	sample3	Region 1	0	0
57577	sample3	Region 1	0	0
57579	sample3	Region 1	0	0
57580	sample3	Region 1	3	4
57583	sample3	Region 1	1	6
57585	sample3	Region 1	0	0
57592	sample3	Region 1	0	0
57595	sample3	Region 1	3	4
57596	sample3	Region 1	3	4
57603	sample3	Region 1	1	1
57605	sample3	Region 1	1	1
57606	sample3	Region 1	1	1
57608	sample3	Region 1	1	1
57609	sample3	Region 1	0	0
57614	sample3	Region 1	0	2
57618	sample3	Region 1	4	5
57619	sample3	Region 1	1	6
57620	sample3	Region 1	2	6
57623	sample3	Region 1	4	5
57632	sample3	Region 1	4	5
57636	sample3	Region 1	4	5
57642	sample3	Region 1	4	5
57644	sample3	Region 1	1	3
57651	sample3	Region 4	3	4
57658	sample3	Region 4	1	1
57666	sample3	Region 4	1	1
57667	sample3	Region 4	1	2
57677	sample3	Region 4	3	4
57681	sample3	Region 4	1	1
57682	sample3	Region 4	0	0
57684	sample3	Region 4	1	2
57687	sample3	Region 4	4	5
57688	sample3	Region 4	4	5
57693	sample3	Region 4	3	4
57699	sample3	Region 4	2	3
57704	sample3	Region 4	0	2
57712	sample3	Region 4	1	6
57715	sample3	Region 4	2	4
57718	sample3	Region 4	1	2
57720	sample3	Region 4	1	1
57723	sample3	Region 4	0	0
57724	sample3	Region 4	3	4
57725	sample3	Region 4	3	4
57726	sample3	Region 4	3	4
57738	sample3	Region 4	1	3
57749	sample3	Region 4	1	1
57750	sample3	Region 4	1	1
57755	sample3	Region 4	1	1
57756	sample3	Region 4	3	4
57766	sample3	Region 4	0	0
57770	sample3	Region 4	0	2
57787	sample3	Region 4	2	6
57792	sample3	Region 4	3	4
57793	sample3	Region 4	0	0
57794	sample3	Region 4	2	6
57797	sample3	Region 4	3	4
57798	sample3	Region 4	0	2
57800	sample3	Region 4	3	4
57802	sample3	Region 4	4	5
57841	sample3	Region 4	7	10
57855	sample3	Region 4	4	11
57862	sample3	Region 4	1	1
57866	sample3	Region 4	3	4
57871	sample3	Region 4	2	6
57879	sample3	Region 4	4	11
57901	sample3	Region 4	2	6
57913	sample3	Region 4	0	0
57917	sample3	Region 4	0	2
57919	sample3	Region 4	0	2
57920	sample3	Region 4	3	4
57922	sample3	Region 4	0	0
57926	sample3	Region 4	0	2
57938	sample3	Region 4	3	4
57950	sample3	Region 4	4	5
57955	sample3	Region 4	2	6
57956	sample3	Region 4	2	6
57968	sample3	Region 4	3	4
57972	sample3	Region 4	0	0
57974	sample3	Region 4	3	4
57975	sample3	Region 4	1	1
57983	sample3	Region 4	4	5
57998	sample3	Region 4	0	6
58002	sample3	Region 4	2	6
58003	sample3	Region 4	0	2
58004	sample3	Region 4	0	0
58026	sample3	Region 4	7	10
58028	sample3	Region 4	7	10
58029	sample3	Region 4	3	4
58033	sample3	Region 4	2	6
58038	sample3	Region 4	2	6
58041	sample3	Region 4	2	6
58049	sample3	Region 4	2	6
58056	sample3	Region 4	3	4
58095	sample3	Region 4	4	5
58104	sample3	Region 4	1	1
58111	sample3	Region 4	3	4
58119	sample3	Region 4	2	6
58143	sample3	Region 4	3	4
58144	sample3	Region 4	2	6
58147	sample3	Region 4	3	4
58149	sample3	Region 4	2	6
58162	sample3	Region 4	3	4
58163	sample3	Region 4	0	0
58165	sample3	Region 4	0	2
58168	sample3	Region 4	1	1
58182	sample3	Region 4	4	5
58184	sample3	Region 4	3	4
58188	sample3	Region 4	4	5
58190	sample3	Region 4	7	10
58205	sample3	Region 4	7	10
58214	sample3	Region 4	0	0
58218	sample3	Region 4	0	2
58219	sample3	Region 4	0	2
58225	sample3	Region 4	0	0
58227	sample3	Region 4	0	0
58232	sample3	Region 4	4	5
58235	sample3	Region 4	0	6
58237	sample3	Region 4	0	0
58254	sample3	Region 4	0	1
58258	sample3	Region 4	3	4
58260	sample3	Region 4	3	4
58264	sample3	Region 4	2	6
58267	sample3	Region 4	3	4
58271	sample3	Region 4	0	2
58279	sample3	Region 4	1	3
58283	sample3	Region 4	7	10
58285	sample3	Region 4	3	4
58286	sample3	Region 4	0	0
58293	sample3	Region 4	0	2
58295	sample3	Region 4	0	2
58304	sample3	Region 4	0	2
58306	sample3	Region 4	2	6
58323	sample3	Region 4	4	5
58327	sample3	Region 4	0	0
58330	sample3	Region 4	0	2
58332	sample3	Region 4	0	0
58340	sample3	Region 4	1	1
58341	sample3	Region 4	1	1
58348	sample3	Region 4	0	2
58350	sample3	Region 4	3	4
58351	sample3	Region 4	1	3
58358	sample3	Region 4	3	4
58360	sample3	Region 4	3	4
58363	sample3	Region 4	0	2
58365	sample3	Region 4	2	3
58367	sample3	Region 4	7	10
58373	sample3	Region 4	0	6
58375	sample3	Region 4	0	2
58376	sample3	Region 4	0	2
58385	sample3	Region 4	0	0
58386	sample3	Region 4	2	6
58389	sample3	Region 4	7	10
58403	sample3	Region 4	0	2
58407	sample3	Region 4	1	4
58414	sample3	Region 4	0	0
58420	sample3	Region 4	1	1
58424	sample3	Region 4	0	2
58431	sample3	Region 4	4	5
58432	sample3	Region 4	1	6
58436	sample3	Region 4	0	2
58445	sample3	Region 4	2	6
58482	sample3	Region 4	1	1
58495	sample3	Region 4	1	4
58496	sample3	Region 4	0	0
58524	sample3	Region 4	3	4
58529	sample3	Region 4	0	2
58531	sample3	Region 4	0	2
58532	sample3	Region 4	0	2
58551	sample3	Region 4	1	2
58552	sample3	Region 4	0	2
58556	sample3	Region 4	0	2
58558	sample3	Region 4	1	1
58560	sample3	Region 4	3	4
58563	sample3	Region 4	1	6
58576	sample3	Region 4	1	1
58577	sample3	Region 4	1	1
58579	sample3	Region 4	0	0
58582	sample3	Region 4	1	1
58591	sample3	Region 4	3	4
58598	sample3	Region 4	1	1
58606	sample3	Region 4	0	0
58607	sample3	Region 4	1	2
58612	sample3	Region 4	0	0
58613	sample3	Region 4	0	2
58615	sample3	Region 4	0	0
58618	sample3	Region 4	3	4
58621	sample3	Region 4	1	1
58623	sample3	Region 4	1	1
58625	sample3	Region 4	4	0
58632	sample3	Region 4	1	4
58639	sample3	Region 4	0	0
58645	sample3	Region 4	1	2
58650	sample3	Region 4	0	0
58656	sample3	Region 4	4	5
58666	sample3	Region 4	0	0
58669	sample3	Region 4	1	2
58681	sample3	Region 4	1	0
58682	sample3	Region 4	0	0
58683	sample3	Region 4	1	1
58688	sample3	Region 4	3	4
58695	sample3	Region 4	0	2
58697	sample3	Region 4	0	0
58699	sample3	Region 4	2	6
58701	sample3	Region 4	3	4
58707	sample3	Region 4	0	0
58709	sample3	Region 4	3	4
58721	sample3	Region 4	0	0
58724	sample3	Region 4	0	0
58726	sample3	Region 4	0	0
58731	sample3	Region 4	0	2
58737	sample3	Region 4	3	4
58739	sample3	Region 4	3	4
58744	sample3	Region 4	3	4
58772	sample3	Region 4	0	2
58773	sample3	Region 4	3	4
58779	sample3	Region 4	3	4
58781	sample3	Region 4	3	4
58782	sample3	Region 4	3	4
58783	sample3	Region 4	3	4
58789	sample3	Region 4	1	1
58797	sample3	Region 4	3	4
58805	sample3	Region 4	1	2
58812	sample3	Region 4	0	0
58815	sample3	Region 4	0	2
58817	sample3	Region 4	0	2
58818	sample3	Region 4	3	4
58820	sample3	Region 4	4	5
58822	sample3	Region 4	0	0
58828	sample3	Region 4	1	1
58829	sample3	Region 4	1	1
58835	sample3	Region 4	3	4
58839	sample3	Region 4	1	2
58842	sample3	Region 4	0	0
58845	sample3	Region 4	0	0
58847	sample3	Region 4	4	5
58848	sample3	Region 4	1	1
58851	sample3	Region 4	1	1
58853	sample3	Region 4	1	1
58856	sample3	Region 4	4	5
58861	sample3	Region 4	4	5
58874	sample3	Region 4	0	2
58879	sample3	Region 4	3	4
58880	sample3	Region 4	0	0
58886	sample3	Region 4	0	2
58887	sample3	Region 4	0	0
58888	sample3	Region 4	3	4
58907	sample3	Region 4	0	0
58908	sample3	Region 4	1	2
58910	sample3	Region 4	0	2
58915	sample3	Region 4	0	0
58921	sample3	Region 4	0	2
58922	sample3	Region 4	0	0
58924	sample3	Region 4	1	1
58927	sample3	Region 4	3	4
58928	sample3	Region 4	1	1
58931	sample3	Region 4	0	0
58932	sample3	Region 4	0	2
58934	sample3	Region 4	0	0
58938	sample3	Region 4	0	0
58942	sample3	Region 4	1	1
58952	sample3	Region 4	2	3
58957	sample3	Region 4	1	1
58960	sample3	Region 4	1	3
58969	sample3	Region 4	4	5
58973	sample3	Region 4	1	1
58982	sample3	Region 4	1	1
58989	sample3	Region 4	1	2
58994	sample3	Region 4	0	2
58999	sample3	Region 4	3	4
59006	sample3	Region 4	1	1
59008	sample3	Region 4	3	4
59023	sample3	Region 4	1	1
59037	sample3	Region 4	1	6
59040	sample3	Region 4	3	4
59042	sample3	Region 4	1	2
59045	sample3	Region 4	3	4
59049	sample3	Region 4	1	1
59053	sample3	Region 4	0	0
59059	sample3	Region 4	0	2
59061	sample3	Region 4	1	1
59069	sample3	Region 4	0	0
59071	sample3	Region 4	1	1
59073	sample3	Region 4	0	0
59074	sample3	Region 4	5	9
59079	sample3	Region 4	0	0
59090	sample3	Unlabeled	1	1
59092	sample3	Unlabeled	0	0
59098	sample3	Unlabeled	1	2
59106	sample3	Region 4	0	2
59107	sample3	Unlabeled	0	0
59108	sample3	Unlabeled	0	0
59119	sample3	Unlabeled	0	0
59120	sample3	Unlabeled	0	2
59121	sample3	Unlabeled	0	0
59123	sample3	Unlabeled	1	1
59124	sample3	Unlabeled	1	1
59125	sample3	Unlabeled	1	1
59129	sample3	Region 4	0	2
59130	sample3	Region 4	0	0
59134	sample3	Unlabeled	0	0
59138	sample3	Region 1	3	4
59142	sample3	Unlabeled	0	0
59145	sample3	Unlabeled	1	1
59146	sample3	Region 1	1	1
59151	sample3	Region 1	0	0
59153	sample3	Unlabeled	3	4
59161	sample3	Region 1	1	2
59169	sample3	Region 1	0	0
59171	sample3	Region 1	0	0
59184	sample3	Region 1	1	1
59186	sample3	Unlabeled	0	0
59190	sample3	Region 1	0	0
59191	sample3	Region 1	0	0
59194	sample3	Region 1	3	4
59199	sample3	Region 1	0	0
59205	sample3	Region 1	0	0
59208	sample3	Region 1	0	0
59211	sample3	Unlabeled	4	5
59215	sample3	Region 4	3	4
59218	sample3	Unlabeled	3	4
59220	sample3	Region 4	3	4
59222	sample3	Region 4	7	10
59225	sample3	Unlabeled	7	10
59230	sample3	Unlabeled	0	6
59232	sample3	Unlabeled	3	4
59243	sample3	Region 4	1	1
59245	sample3	Region 4	4	5
59260	sample3	Region 4	2	6
59264	sample3	Region 4	1	6
59266	sample3	Region 4	0	2
59286	sample3	Region 4	3	4
59298	sample3	Region 4	4	5
59308	sample3	Region 1	3	4
59310	sample3	Region 1	3	4
59311	sample3	Region 1	3	4
59312	sample3	Region 1	3	4
59313	sample3	Region 1	0	2
59326	sample3	Region 1	3	4
59328	sample3	Region 1	2	6
59333	sample3	Region 1	0	1
59335	sample3	Region 1	0	6
59340	sample3	Region 1	7	10
59354	sample3	Region 1	3	4
59355	sample3	Unlabeled	2	6
59358	sample3	Region 1	3	4
59375	sample3	Unlabeled	2	6
59398	sample3	Unlabeled	7	10
59406	sample3	Unlabeled	3	4
59410	sample3	Unlabeled	0	2
59412	sample3	Unlabeled	0	0
59422	sample3	Unlabeled	1	1
59425	sample3	Region 4	2	6
59429	sample3	Region 4	0	2
59430	sample3	Region 4	0	0
59445	sample3	Region 4	1	1
59446	sample3	Region 4	1	1
59447	sample3	Region 4	1	6
59453	sample3	Unlabeled	0	2
59457	sample3	Unlabeled	0	0
59460	sample3	Unlabeled	0	0
59463	sample3	Unlabeled	0	2
59464	sample3	Unlabeled	0	0
59466	sample3	Unlabeled	1	0
59467	sample3	Unlabeled	0	0
59470	sample3	Region 4	3	4
59471	sample3	Unlabeled	0	0
59473	sample3	Region 4	0	0
59475	sample3	Unlabeled	1	1
59479	sample3	Region 4	1	1
59495	sample3	Region 1	3	4
59496	sample3	Region 1	3	4
59497	sample3	Region 1	3	4
59507	sample3	Region 1	2	2
59508	sample3	Region 1	0	0
59509	sample3	Region 1	4	5
59516	sample3	Region 1	4	5
59528	sample3	Region 1	1	1
59529	sample3	Region 1	0	0
59530	sample3	Region 1	1	1
59532	sample3	Region 1	1	1
59534	sample3	Region 1	0	0
59536	sample3	Region 1	0	0
59537	sample3	Region 1	0	0
59538	sample3	Region 1	1	1
59539	sample3	Region 1	0	0
59540	sample3	Region 1	0	2
59542	sample3	Region 1	1	1
59548	sample3	Region 1	0	0
59552	sample3	Region 1	1	1
59553	sample3	Region 1	0	0
59554	sample3	Region 1	0	2
59560	sample3	Region 1	0	0
59565	sample3	Region 1	0	0
59567	sample3	Region 1	3	4
59570	sample3	Region 1	0	2
59572	sample3	Region 1	0	0
59597	sample3	Region 1	0	1
59599	sample3	Region 1	3	4
59604	sample3	Region 1	1	1
59605	sample3	Region 1	2	3
59610	sample3	Region 1	2	3
59614	sample3	Region 1	2	6
59615	sample3	Region 1	0	6
59616	sample3	Region 1	3	4
59618	sample3	Region 1	3	4
59623	sample3	Region 1	1	1
59642	sample3	Region 1	4	5
59652	sample3	Region 1	2	6
59655	sample3	Region 1	0	0
59656	sample3	Region 1	0	0
59657	sample3	Region 1	0	2
59665	sample3	Region 1	1	1
59667	sample3	Region 1	0	0
59679	sample3	Region 1	1	1
59681	sample3	Region 1	2	6
59683	sample3	Region 1	0	0
59686	sample3	Region 1	0	0
59689	sample3	Region 1	0	6
59692	sample3	Region 1	3	4
59693	sample3	Region 1	1	1
59694	sample3	Region 1	0	2
59701	sample3	Region 1	0	0
59703	sample3	Region 1	0	0
59707	sample3	Region 1	3	4
59708	sample3	Region 1	0	0
59711	sample3	Region 1	0	0
59713	sample3	Region 1	3	4
59716	sample3	Region 1	0	2
59718	sample3	Region 1	0	2
59730	sample3	Region 1	7	10
59731	sample3	Region 1	2	6
59739	sample3	Region 1	4	5
59740	sample3	Region 1	1	1
59745	sample3	Region 1	0	0
59749	sample3	Region 1	1	1
59754	sample3	Region 1	0	2
59757	sample3	Region 1	0	0
59758	sample3	Region 1	1	1
59762	sample3	Region 1	1	2
59765	sample3	Region 1	0	0
59768	sample3	Region 1	0	2
59770	sample3	Region 1	0	0
59773	sample3	Region 1	0	0
59792	sample3	Region 1	0	2
59794	sample3	Region 1	0	0
59802	sample3	Region 1	1	1
59811	sample3	Region 1	0	6
59814	sample3	Region 1	0	2
59815	sample3	Region 1	0	0
59820	sample3	Region 4	3	4
59823	sample3	Region 4	7	10
59831	sample3	Region 4	2	3
59832	sample3	Region 4	1	6
59844	sample3	Region 4	0	2
59850	sample3	Region 4	7	10
59859	sample3	Region 4	7	10
59860	sample3	Region 4	1	1
59861	sample3	Region 4	7	10
59866	sample3	Region 4	1	1
59872	sample3	Region 4	3	4
59877	sample3	Region 4	1	6
59879	sample3	Region 4	7	10
59887	sample3	Region 4	1	1
59889	sample3	Region 4	3	4
59891	sample3	Region 4	3	4
59895	sample3	Region 4	2	3
59905	sample3	Region 4	3	4
59907	sample3	Region 4	3	4
59908	sample3	Region 4	3	4
59920	sample3	Region 4	0	0
59921	sample3	Region 4	2	6
59922	sample3	Region 4	1	1
59926	sample3	Region 4	0	0
59932	sample3	Region 4	0	0
59935	sample3	Region 4	0	0
59937	sample3	Region 4	3	4
59940	sample3	Region 4	3	4
59942	sample3	Region 4	0	0
59943	sample3	Region 4	0	0
59951	sample3	Region 4	4	5
59958	sample3	Region 4	1	1
59959	sample3	Region 4	3	4
59961	sample3	Region 4	0	2
59965	sample3	Region 4	0	0
59970	sample3	Region 4	1	1
59973	sample3	Region 4	0	2
59979	sample3	Region 4	0	2
59982	sample3	Region 4	3	4
59985	sample3	Region 4	0	2
59986	sample3	Region 4	3	4
59987	sample3	Region 4	0	2
59989	sample3	Region 4	0	0
59993	sample3	Region 4	0	2
59998	sample3	Region 4	0	0
59999	sample3	Region 4	0	2
60002	sample3	Region 4	0	2
60004	sample3	Region 4	0	0
60011	sample3	Region 4	0	0
60012	sample3	Region 4	1	1
60015	sample3	Region 4	1	1
60016	sample3	Region 4	0	0
60017	sample3	Region 4	1	1
60021	sample3	Region 4	1	1
60028	sample3	Region 4	0	0
60034	sample3	Region 4	2	6
60037	sample3	Region 4	1	1
60039	sample3	Region 4	1	1
60044	sample3	Region 4	0	0
60049	sample3	Region 4	0	0
60050	sample3	Region 4	1	1
60062	sample3	Region 4	4	5
60077	sample3	Region 4	1	1
60087	sample3	Region 4	7	10
60094	sample3	Region 4	1	1
60103	sample3	Region 4	1	1
60108	sample3	Region 4	0	0
60109	sample3	Region 4	0	2
60113	sample3	Region 4	3	4
60124	sample3	Region 4	1	1
60129	sample3	Region 4	3	4
60135	sample3	Region 4	3	4
60137	sample3	Region 4	0	0
60143	sample3	Region 4	3	4
60145	sample3	Region 4	0	0
60148	sample3	Region 4	1	1
60153	sample3	Region 4	7	10
60158	sample3	Region 4	3	4
60162	sample3	Region 4	0	0
60170	sample3	Region 4	7	10
60184	sample3	Region 4	1	1
60188	sample3	Region 4	1	1
60190	sample3	Region 4	0	2
60198	sample3	Region 4	7	10
60199	sample3	Region 4	0	2
60207	sample3	Region 4	0	0
60209	sample3	Region 4	1	1
60211	sample3	Region 4	1	1
60214	sample3	Region 4	0	2
60215	sample3	Region 4	1	1
60223	sample3	Region 4	3	4
60236	sample3	Region 4	4	5
60241	sample3	Region 4	2	6
60243	sample3	Region 4	3	4
60256	sample3	Region 4	1	3
60280	sample3	Region 4	2	2
60302	sample3	Region 4	2	6
60329	sample3	Region 4	2	6
60330	sample3	Region 4	3	4
60333	sample3	Region 4	3	4
60338	sample3	Region 4	3	4
60341	sample3	Region 4	2	6
60342	sample3	Region 4	2	6
60345	sample3	Region 4	2	6
60349	sample3	Region 4	2	6
60354	sample3	Region 4	4	5
60364	sample3	Region 4	2	6
60367	sample3	Region 4	2	6
60405	sample3	Region 4	3	4
60406	sample3	Region 4	3	4
60410	sample3	Region 4	1	4
60412	sample3	Region 4	0	2
60425	sample3	Region 4	2	6
60431	sample3	Region 4	2	3
60444	sample3	Region 4	1	1
60450	sample3	Region 4	3	4
60451	sample3	Region 4	1	1
60452	sample3	Region 4	0	6
60456	sample3	Region 4	0	0
60458	sample3	Region 4	1	6
60460	sample3	Region 4	1	1
60468	sample3	Region 4	1	1
60470	sample3	Region 4	0	0
60471	sample3	Region 4	4	0
60473	sample3	Region 4	4	5
60478	sample3	Region 4	0	0
60484	sample3	Region 4	0	0
60485	sample3	Region 4	0	0
60494	sample3	Region 4	3	4
60498	sample3	Region 4	3	4
60505	sample3	Region 4	0	0
60510	sample3	Region 4	1	3
60511	sample3	Region 4	0	0
60519	sample3	Region 4	1	1
60520	sample3	Region 4	0	2
60527	sample3	Region 4	0	0
60529	sample3	Region 4	0	0
60531	sample3	Region 4	1	1
60534	sample3	Region 4	0	0
60536	sample3	Region 4	0	0
60540	sample3	Region 4	3	4
60551	sample3	Region 4	0	6
60558	sample3	Region 4	1	1
60559	sample3	Region 4	3	4
60570	sample3	Region 4	0	2
60571	sample3	Region 4	2	6
60573	sample3	Region 4	3	4
60581	sample3	Region 4	3	4
60584	sample3	Region 4	1	1
60587	sample3	Region 4	0	0
60595	sample3	Region 4	0	0
60599	sample3	Region 4	0	9
60600	sample3	Region 4	3	4
60601	sample3	Region 4	1	1
60602	sample3	Region 4	0	0
60605	sample3	Region 4	1	1
60606	sample3	Region 4	0	0
60607	sample3	Region 4	3	4
60611	sample3	Region 4	0	0
60618	sample3	Region 4	1	1
60619	sample3	Region 4	1	1
60621	sample3	Region 4	0	0
60635	sample3	Region 4	1	1
60637	sample3	Region 4	3	4
60640	sample3	Region 4	1	3
60643	sample3	Region 4	0	2
60645	sample3	Region 4	0	2
60646	sample3	Region 4	0	0
60650	sample3	Region 4	7	10
60651	sample3	Region 4	0	2
60655	sample3	Region 4	1	1
60660	sample3	Region 4	0	0
60662	sample3	Region 4	0	0
60665	sample3	Region 4	1	6
60668	sample3	Region 4	1	1
60674	sample3	Region 4	1	1
60681	sample3	Region 4	0	0
60683	sample3	Region 4	1	1
60684	sample3	Region 4	1	1
60690	sample3	Region 4	1	1
60697	sample3	Region 4	3	4
60700	sample3	Region 4	1	1
60703	sample3	Region 4	0	0
60710	sample3	Region 4	2	3
60717	sample3	Region 4	1	1
60733	sample3	Region 4	3	4
60735	sample3	Region 4	0	2
60742	sample3	Region 4	3	4
60743	sample3	Region 4	0	2
60748	sample3	Region 4	1	1
