# Generated: 2026-07-28T14:57:42.433427
# Sample: sample2
# Scanpy: 1.11.5
# Random seed: 0
# n_cells: 10105
	sample	region_annotation	leiden_0_6	leiden_0_8
cellid_000019792-1	sample2	Region 2	9	9
cellid_000019796-1	sample2	Region 2	9	9
cellid_000019800-1	sample2	Region 4	0	2
cellid_000019806-1	sample2	Region 2	0	2
cellid_000019810-1	sample2	Region 2	2	1
cellid_000019811-1	sample2	Region 2	9	9
cellid_000019813-1	sample2	Region 2	9	9
cellid_000019814-1	sample2	Region 2	0	2
cellid_000019818-1	sample2	Region 2	0	2
cellid_000019825-1	sample2	Region 4	0	2
cellid_000019827-1	sample2	Region 4	9	9
cellid_000019828-1	sample2	Region 4	9	9
cellid_000019832-1	sample2	Region 2	9	9
cellid_000019835-1	sample2	Region 2	0	2
cellid_000019837-1	sample2	Region 2	0	2
cellid_000019838-1	sample2	Region 2	9	9
cellid_000019840-1	sample2	Region 2	2	1
cellid_000019842-1	sample2	Region 2	6	8
cellid_000019848-1	sample2	Region 2	9	9
cellid_000019854-1	sample2	Region 2	9	9
cellid_000019856-1	sample2	Region 4	2	1
cellid_000019864-1	sample2	Region 2	9	9
cellid_000019869-1	sample2	Region 2	9	9
cellid_000019878-1	sample2	Region 2	0	2
cellid_000019879-1	sample2	Unlabeled	0	2
cellid_000019884-1	sample2	Region 2	9	9
cellid_000019885-1	sample2	Region 2	0	2
cellid_000019887-1	sample2	Region 2	9	9
cellid_000019891-1	sample2	Region 2	9	9
cellid_000019902-1	sample2	Region 2	9	9
cellid_000019906-1	sample2	Region 2	0	2
cellid_000019911-1	sample2	Region 2	9	9
cellid_000019912-1	sample2	Region 2	0	2
cellid_000019914-1	sample2	Region 2	9	9
cellid_000019919-1	sample2	Region 2	0	2
cellid_000019923-1	sample2	Region 4	0	2
cellid_000019926-1	sample2	Region 2	2	1
cellid_000019927-1	sample2	Region 2	9	9
cellid_000019928-1	sample2	Region 2	0	2
cellid_000019930-1	sample2	Region 2	9	9
cellid_000019932-1	sample2	Region 2	9	9
cellid_000019933-1	sample2	Region 2	0	2
cellid_000019934-1	sample2	Region 2	9	9
cellid_000019935-1	sample2	Region 2	9	9
cellid_000019945-1	sample2	Region 2	9	9
cellid_000019950-1	sample2	Region 2	9	9
cellid_000019958-1	sample2	Region 2	9	9
cellid_000019959-1	sample2	Region 2	0	2
cellid_000019971-1	sample2	Region 4	0	2
cellid_000019984-1	sample2	Region 4	0	2
cellid_000019990-1	sample2	Region 2	9	9
cellid_000019994-1	sample2	Region 2	2	1
cellid_000019996-1	sample2	Region 2	5	6
cellid_000019998-1	sample2	Region 2	5	6
cellid_000020005-1	sample2	Region 4	5	6
cellid_000020019-1	sample2	Region 4	5	6
cellid_000020023-1	sample2	Region 4	9	9
cellid_000020041-1	sample2	Unlabeled	9	9
cellid_000020060-1	sample2	Region 4	9	9
cellid_000020065-1	sample2	Unlabeled	9	9
cellid_000020087-1	sample2	Region 1	6	11
cellid_000020090-1	sample2	Region 2	2	1
cellid_000020092-1	sample2	Region 2	5	6
cellid_000020098-1	sample2	Region 2	2	1
cellid_000020117-1	sample2	Region 2	5	6
cellid_000020130-1	sample2	Region 4	5	6
cellid_000020132-1	sample2	Region 4	9	9
cellid_000020176-1	sample2	Region 2	9	9
cellid_000020201-1	sample2	Unlabeled	6	11
cellid_000020217-1	sample2	Region 2	9	9
cellid_000020239-1	sample2	Region 2	6	11
cellid_000020250-1	sample2	Region 4	5	6
cellid_000020254-1	sample2	Region 2	5	6
cellid_000020266-1	sample2	Region 2	5	6
cellid_000020270-1	sample2	Region 4	9	9
cellid_000020286-1	sample2	Region 2	9	9
cellid_000020289-1	sample2	Region 2	9	9
cellid_000020294-1	sample2	Region 2	9	9
cellid_000020298-1	sample2	Region 2	9	9
cellid_000020346-1	sample2	Region 2	5	6
cellid_000020359-1	sample2	Region 2	5	6
cellid_000020364-1	sample2	Region 1	6	11
cellid_000020370-1	sample2	Region 1	5	6
cellid_000020382-1	sample2	Region 2	9	9
cellid_000020389-1	sample2	Region 2	9	9
cellid_000020404-1	sample2	Region 1	5	6
cellid_000020413-1	sample2	Region 2	9	9
cellid_000020431-1	sample2	Region 2	5	6
cellid_000020435-1	sample2	Unlabeled	5	6
cellid_000020464-1	sample2	Region 4	9	9
cellid_000020474-1	sample2	Region 2	9	9
cellid_000020478-1	sample2	Region 2	5	6
cellid_000020482-1	sample2	Region 2	5	6
cellid_000020483-1	sample2	Region 2	6	11
cellid_000020501-1	sample2	Region 2	9	9
cellid_000020506-1	sample2	Region 2	9	9
cellid_000020510-1	sample2	Unlabeled	6	11
cellid_000020531-1	sample2	Region 2	6	11
cellid_000020552-1	sample2	Region 2	5	6
cellid_000020587-1	sample2	Unlabeled	5	6
cellid_000020590-1	sample2	Region 2	9	9
cellid_000020601-1	sample2	Region 2	9	9
cellid_000020604-1	sample2	Unlabeled	6	11
cellid_000020615-1	sample2	Region 2	1	7
cellid_000020621-1	sample2	Region 4	9	9
cellid_000020622-1	sample2	Region 2	5	6
cellid_000020624-1	sample2	Unlabeled	5	6
cellid_000020640-1	sample2	Region 2	9	9
cellid_000020646-1	sample2	Unlabeled	6	11
cellid_000020662-1	sample2	Region 1	5	6
cellid_000020666-1	sample2	Unlabeled	9	9
cellid_000020670-1	sample2	Region 2	6	11
cellid_000020686-1	sample2	Region 2	5	6
cellid_000020698-1	sample2	Unlabeled	6	11
cellid_000020704-1	sample2	Region 2	0	2
cellid_000020706-1	sample2	Region 2	9	9
cellid_000020716-1	sample2	Region 2	6	11
cellid_000020721-1	sample2	Region 2	5	6
cellid_000020731-1	sample2	Region 1	6	11
cellid_000020738-1	sample2	Region 2	9	9
cellid_000020751-1	sample2	Region 2	2	1
cellid_000020772-1	sample2	Region 2	9	9
cellid_000020778-1	sample2	Region 2	9	9
cellid_000020785-1	sample2	Unlabeled	6	11
cellid_000020788-1	sample2	Unlabeled	6	11
cellid_000020796-1	sample2	Region 2	2	1
cellid_000020814-1	sample2	Region 2	6	11
cellid_000020824-1	sample2	Region 4	5	6
cellid_000020833-1	sample2	Unlabeled	6	11
cellid_000020844-1	sample2	Unlabeled	6	11
cellid_000020855-1	sample2	Unlabeled	6	11
cellid_000020871-1	sample2	Region 2	9	9
cellid_000020895-1	sample2	Region 4	9	9
cellid_000020901-1	sample2	Unlabeled	6	11
cellid_000020927-1	sample2	Region 2	2	1
cellid_000020931-1	sample2	Unlabeled	6	11
cellid_000020942-1	sample2	Unlabeled	5	6
cellid_000020945-1	sample2	Region 2	9	9
cellid_000020947-1	sample2	Region 2	9	9
cellid_000020962-1	sample2	Region 1	6	11
cellid_000020967-1	sample2	Region 2	9	9
cellid_000020978-1	sample2	Unlabeled	6	11
cellid_000020985-1	sample2	Unlabeled	6	11
cellid_000020992-1	sample2	Region 2	9	9
cellid_000020999-1	sample2	Region 2	9	9
cellid_000021010-1	sample2	Region 2	6	11
cellid_000021017-1	sample2	Region 2	6	11
cellid_000021026-1	sample2	Region 2	9	9
cellid_000021037-1	sample2	Region 4	9	9
cellid_000021041-1	sample2	Unlabeled	6	11
cellid_000021061-1	sample2	Region 2	9	9
cellid_000021068-1	sample2	Region 2	5	11
cellid_000021085-1	sample2	Region 2	6	11
cellid_000021090-1	sample2	Region 2	9	9
cellid_000021106-1	sample2	Region 1	6	11
cellid_000021112-1	sample2	Region 2	9	9
cellid_000021114-1	sample2	Region 2	6	11
cellid_000021118-1	sample2	Region 4	5	6
cellid_000021133-1	sample2	Unlabeled	5	6
cellid_000021137-1	sample2	Region 2	9	9
cellid_000021147-1	sample2	Unlabeled	6	11
cellid_000021148-1	sample2	Region 2	9	9
cellid_000021160-1	sample2	Region 2	9	9
cellid_000021174-1	sample2	Region 4	9	9
cellid_000021176-1	sample2	Region 4	2	1
cellid_000021195-1	sample2	Unlabeled	6	11
cellid_000021200-1	sample2	Region 1	4	7
cellid_000021205-1	sample2	Region 2	9	9
cellid_000021208-1	sample2	Region 3	6	11
cellid_000021215-1	sample2	Region 4	9	9
cellid_000021222-1	sample2	Region 4	9	9
cellid_000021241-1	sample2	Region 2	6	11
cellid_000021244-1	sample2	Unlabeled	6	11
cellid_000021259-1	sample2	Unlabeled	6	11
cellid_000021267-1	sample2	Unlabeled	6	11
cellid_000021272-1	sample2	Region 1	4	5
cellid_000021274-1	sample2	Region 1	4	5
cellid_000021276-1	sample2	Region 1	4	5
cellid_000021278-1	sample2	Region 1	4	5
cellid_000021283-1	sample2	Region 1	4	5
cellid_000021295-1	sample2	Unlabeled	4	5
cellid_000021302-1	sample2	Region 1	4	5
cellid_000021306-1	sample2	Region 1	5	6
cellid_000021310-1	sample2	Region 1	4	5
cellid_000021314-1	sample2	Region 3	8	7
cellid_000021321-1	sample2	Region 1	8	11
cellid_000021322-1	sample2	Region 3	5	6
cellid_000021324-1	sample2	Region 1	6	8
cellid_000021326-1	sample2	Region 1	4	5
cellid_000021331-1	sample2	Region 1	6	11
cellid_000021335-1	sample2	Region 1	4	5
cellid_000021339-1	sample2	Region 1	4	5
cellid_000021342-1	sample2	Region 1	4	7
cellid_000021343-1	sample2	Region 3	5	6
cellid_000021344-1	sample2	Region 1	4	5
cellid_000021349-1	sample2	Region 3	4	5
cellid_000021350-1	sample2	Region 1	4	5
cellid_000021352-1	sample2	Region 3	4	5
cellid_000021356-1	sample2	Region 1	5	6
cellid_000021357-1	sample2	Region 1	4	5
cellid_000021362-1	sample2	Region 3	4	5
cellid_000021372-1	sample2	Region 3	6	11
cellid_000021373-1	sample2	Region 1	4	7
cellid_000021375-1	sample2	Region 1	4	7
cellid_000021377-1	sample2	Region 1	4	5
cellid_000021379-1	sample2	Region 1	4	5
cellid_000021382-1	sample2	Region 1	5	6
cellid_000021386-1	sample2	Region 1	5	6
cellid_000021390-1	sample2	Region 1	4	7
cellid_000021391-1	sample2	Region 1	4	5
cellid_000021395-1	sample2	Region 1	4	5
cellid_000021398-1	sample2	Region 1	4	5
cellid_000021414-1	sample2	Region 1	4	5
cellid_000021418-1	sample2	Region 1	5	6
cellid_000021420-1	sample2	Region 1	4	5
cellid_000021421-1	sample2	Region 1	4	7
cellid_000021422-1	sample2	Region 1	4	5
cellid_000021425-1	sample2	Region 1	4	5
cellid_000021434-1	sample2	Region 1	4	5
cellid_000021441-1	sample2	Region 1	4	5
cellid_000021447-1	sample2	Region 1	4	5
cellid_000021450-1	sample2	Region 1	4	7
cellid_000021452-1	sample2	Region 1	4	5
cellid_000021455-1	sample2	Region 1	4	5
cellid_000021456-1	sample2	Region 1	4	5
cellid_000021461-1	sample2	Region 1	4	5
cellid_000021464-1	sample2	Region 1	4	5
cellid_000021465-1	sample2	Region 3	6	11
cellid_000021471-1	sample2	Region 1	4	5
cellid_000021472-1	sample2	Region 1	4	5
cellid_000021484-1	sample2	Region 1	4	5
cellid_000021497-1	sample2	Region 1	4	5
cellid_000021502-1	sample2	Region 3	5	6
cellid_000021505-1	sample2	Region 1	4	5
cellid_000021506-1	sample2	Region 1	4	7
cellid_000021508-1	sample2	Region 1	4	5
cellid_000021509-1	sample2	Unlabeled	4	5
cellid_000021510-1	sample2	Region 1	4	5
cellid_000021516-1	sample2	Region 1	4	5
cellid_000021517-1	sample2	Region 1	4	5
cellid_000021519-1	sample2	Region 1	4	5
cellid_000021521-1	sample2	Region 1	4	5
cellid_000021525-1	sample2	Region 1	4	5
cellid_000021526-1	sample2	Region 1	4	5
cellid_000021527-1	sample2	Region 1	4	5
cellid_000021531-1	sample2	Region 3	4	5
cellid_000021535-1	sample2	Region 3	6	11
cellid_000021541-1	sample2	Region 1	4	5
cellid_000021542-1	sample2	Region 1	4	5
cellid_000021544-1	sample2	Region 1	4	5
cellid_000021545-1	sample2	Region 1	4	7
cellid_000021546-1	sample2	Region 1	4	5
cellid_000021549-1	sample2	Region 1	5	6
cellid_000021555-1	sample2	Region 3	6	11
cellid_000021561-1	sample2	Region 1	4	5
cellid_000021572-1	sample2	Region 3	5	6
cellid_000021580-1	sample2	Region 1	4	5
cellid_000021581-1	sample2	Region 1	4	5
cellid_000021585-1	sample2	Region 1	4	5
cellid_000021586-1	sample2	Region 1	6	11
cellid_000021588-1	sample2	Region 1	4	5
cellid_000021592-1	sample2	Region 1	5	6
cellid_000021599-1	sample2	Region 1	4	5
cellid_000021600-1	sample2	Region 1	4	5
cellid_000021601-1	sample2	Region 1	4	5
cellid_000021624-1	sample2	Region 3	4	5
cellid_000021634-1	sample2	Region 1	4	5
cellid_000021635-1	sample2	Region 1	4	5
cellid_000021638-1	sample2	Unlabeled	4	5
cellid_000021653-1	sample2	Region 1	4	5
cellid_000021657-1	sample2	Region 1	4	5
cellid_000021658-1	sample2	Region 1	4	5
cellid_000021665-1	sample2	Region 1	4	5
cellid_000021666-1	sample2	Region 1	4	5
cellid_000021673-1	sample2	Region 1	4	5
cellid_000021679-1	sample2	Region 1	4	5
cellid_000021681-1	sample2	Region 1	4	5
cellid_000021682-1	sample2	Region 1	4	5
cellid_000021683-1	sample2	Region 1	4	5
cellid_000021695-1	sample2	Region 3	4	5
cellid_000021698-1	sample2	Region 1	4	7
cellid_000021700-1	sample2	Region 1	4	5
cellid_000021704-1	sample2	Region 1	4	5
cellid_000021708-1	sample2	Region 1	4	5
cellid_000021712-1	sample2	Region 1	4	5
cellid_000021716-1	sample2	Region 1	4	5
cellid_000021720-1	sample2	Region 1	4	5
cellid_000021722-1	sample2	Region 1	4	7
cellid_000021730-1	sample2	Region 1	4	5
cellid_000021735-1	sample2	Region 1	4	5
cellid_000021736-1	sample2	Region 1	4	5
cellid_000021740-1	sample2	Region 1	5	6
cellid_000021742-1	sample2	Region 1	4	5
cellid_000021748-1	sample2	Region 1	4	5
cellid_000021750-1	sample2	Region 1	4	7
cellid_000021755-1	sample2	Region 1	4	5
cellid_000021764-1	sample2	Region 1	4	5
cellid_000021768-1	sample2	Region 1	4	7
cellid_000021772-1	sample2	Region 3	5	6
cellid_000021774-1	sample2	Region 1	4	5
cellid_000021775-1	sample2	Region 1	4	5
cellid_000021776-1	sample2	Region 1	4	5
cellid_000021788-1	sample2	Region 1	4	5
cellid_000021792-1	sample2	Region 1	4	5
cellid_000021793-1	sample2	Region 1	4	5
cellid_000021796-1	sample2	Region 1	4	5
cellid_000021800-1	sample2	Region 1	4	5
cellid_000021810-1	sample2	Region 1	4	5
cellid_000021811-1	sample2	Region 3	4	5
cellid_000021818-1	sample2	Region 1	4	5
cellid_000021829-1	sample2	Region 1	4	5
cellid_000021831-1	sample2	Region 1	4	5
cellid_000021833-1	sample2	Region 1	4	5
cellid_000021838-1	sample2	Region 1	6	11
cellid_000021839-1	sample2	Unlabeled	4	5
cellid_000021843-1	sample2	Region 1	4	5
cellid_000021846-1	sample2	Region 1	4	5
cellid_000021854-1	sample2	Region 1	4	5
cellid_000021856-1	sample2	Region 1	4	5
cellid_000021861-1	sample2	Region 1	4	5
cellid_000021864-1	sample2	Region 3	6	11
cellid_000021867-1	sample2	Region 1	4	5
cellid_000021873-1	sample2	Region 1	4	5
cellid_000021876-1	sample2	Region 1	5	6
cellid_000021878-1	sample2	Region 1	4	5
cellid_000021884-1	sample2	Region 3	6	8
cellid_000021891-1	sample2	Region 1	4	7
cellid_000021895-1	sample2	Region 3	4	7
cellid_000021901-1	sample2	Region 1	4	5
cellid_000021902-1	sample2	Region 1	4	5
cellid_000021910-1	sample2	Region 1	4	5
cellid_000021914-1	sample2	Region 1	4	5
cellid_000021916-1	sample2	Region 1	4	5
cellid_000021917-1	sample2	Region 1	4	5
cellid_000021918-1	sample2	Region 1	4	5
cellid_000021920-1	sample2	Region 1	4	5
cellid_000021927-1	sample2	Region 1	4	5
cellid_000021932-1	sample2	Region 1	4	5
cellid_000021934-1	sample2	Region 1	4	5
cellid_000021947-1	sample2	Region 3	4	5
cellid_000021948-1	sample2	Region 1	4	5
cellid_000021956-1	sample2	Region 3	4	5
cellid_000021963-1	sample2	Region 1	4	5
cellid_000021964-1	sample2	Region 1	4	5
cellid_000021965-1	sample2	Region 1	4	5
cellid_000021968-1	sample2	Region 1	4	5
cellid_000021971-1	sample2	Region 1	4	5
cellid_000021972-1	sample2	Unlabeled	4	5
cellid_000021974-1	sample2	Region 1	4	5
cellid_000021976-1	sample2	Region 1	4	5
cellid_000021979-1	sample2	Region 1	4	5
cellid_000021980-1	sample2	Region 1	4	5
cellid_000021982-1	sample2	Region 3	4	5
cellid_000021983-1	sample2	Region 1	4	5
cellid_000021987-1	sample2	Region 1	4	5
cellid_000021988-1	sample2	Region 1	4	5
cellid_000021989-1	sample2	Region 1	4	5
cellid_000021990-1	sample2	Unlabeled	4	5
cellid_000021998-1	sample2	Unlabeled	4	5
cellid_000022003-1	sample2	Region 1	4	5
cellid_000022006-1	sample2	Region 1	4	5
cellid_000022007-1	sample2	Region 1	6	11
cellid_000022010-1	sample2	Region 1	4	5
cellid_000022023-1	sample2	Region 3	5	11
cellid_000022025-1	sample2	Region 1	4	5
cellid_000022026-1	sample2	Region 3	6	11
cellid_000022031-1	sample2	Region 1	4	5
cellid_000022032-1	sample2	Region 1	4	5
cellid_000022033-1	sample2	Region 1	4	5
cellid_000022037-1	sample2	Region 1	4	5
cellid_000022039-1	sample2	Region 1	4	5
cellid_000022042-1	sample2	Region 1	4	5
cellid_000022043-1	sample2	Region 1	4	5
cellid_000022045-1	sample2	Region 1	4	5
cellid_000022047-1	sample2	Region 1	4	5
cellid_000022048-1	sample2	Region 3	6	11
cellid_000022049-1	sample2	Unlabeled	4	5
cellid_000022052-1	sample2	Region 1	4	5
cellid_000022057-1	sample2	Region 1	4	5
cellid_000022062-1	sample2	Region 1	4	5
cellid_000022063-1	sample2	Region 1	4	5
cellid_000022064-1	sample2	Unlabeled	4	5
cellid_000022066-1	sample2	Region 1	4	5
cellid_000022073-1	sample2	Region 1	4	5
cellid_000022074-1	sample2	Unlabeled	4	5
cellid_000022077-1	sample2	Region 1	5	6
cellid_000022080-1	sample2	Region 3	4	7
cellid_000022084-1	sample2	Region 3	4	5
cellid_000022089-1	sample2	Region 1	4	5
cellid_000022095-1	sample2	Region 1	4	5
cellid_000022102-1	sample2	Region 3	6	11
cellid_000022106-1	sample2	Region 1	4	5
cellid_000022110-1	sample2	Region 1	11	12
cellid_000022121-1	sample2	Region 1	5	6
cellid_000022123-1	sample2	Region 1	6	11
cellid_000022124-1	sample2	Region 1	6	11
cellid_000022126-1	sample2	Unlabeled	4	5
cellid_000022129-1	sample2	Region 1	4	5
cellid_000022130-1	sample2	Region 1	4	5
cellid_000022136-1	sample2	Region 1	6	11
cellid_000022140-1	sample2	Region 1	6	11
cellid_000022142-1	sample2	Region 1	4	5
cellid_000022149-1	sample2	Region 1	4	5
cellid_000022151-1	sample2	Region 1	4	5
cellid_000022152-1	sample2	Region 1	4	5
cellid_000022153-1	sample2	Region 1	4	5
cellid_000022155-1	sample2	Region 1	4	5
cellid_000022159-1	sample2	Region 1	4	5
cellid_000022160-1	sample2	Region 1	4	5
cellid_000022164-1	sample2	Unlabeled	4	5
cellid_000022168-1	sample2	Region 1	4	5
cellid_000022176-1	sample2	Region 1	4	7
cellid_000022181-1	sample2	Region 3	4	5
cellid_000022183-1	sample2	Region 1	5	6
cellid_000022188-1	sample2	Region 1	6	11
cellid_000022195-1	sample2	Region 3	5	6
cellid_000022198-1	sample2	Region 1	4	5
cellid_000022201-1	sample2	Region 3	4	5
cellid_000022207-1	sample2	Region 1	4	5
cellid_000022218-1	sample2	Unlabeled	4	5
cellid_000022223-1	sample2	Region 3	4	5
cellid_000022234-1	sample2	Region 1	4	5
cellid_000022236-1	sample2	Region 1	4	5
cellid_000022237-1	sample2	Region 1	4	5
cellid_000022238-1	sample2	Region 1	4	5
cellid_000022239-1	sample2	Region 1	4	5
cellid_000022241-1	sample2	Region 1	6	11
cellid_000022243-1	sample2	Region 1	4	5
cellid_000022246-1	sample2	Region 3	4	5
cellid_000022248-1	sample2	Region 1	4	5
cellid_000022249-1	sample2	Region 3	4	5
cellid_000022251-1	sample2	Region 1	4	5
cellid_000022252-1	sample2	Region 1	4	5
cellid_000022256-1	sample2	Region 3	4	5
cellid_000022260-1	sample2	Region 3	6	11
cellid_000022267-1	sample2	Region 1	4	5
cellid_000022270-1	sample2	Region 1	4	5
cellid_000022273-1	sample2	Region 1	4	5
cellid_000022276-1	sample2	Region 1	4	5
cellid_000022277-1	sample2	Region 1	4	5
cellid_000022279-1	sample2	Region 1	4	5
cellid_000022280-1	sample2	Region 1	4	5
cellid_000022282-1	sample2	Region 3	4	5
cellid_000022283-1	sample2	Unlabeled	4	5
cellid_000022286-1	sample2	Region 3	6	11
cellid_000022292-1	sample2	Unlabeled	4	5
cellid_000022294-1	sample2	Region 1	4	5
cellid_000022295-1	sample2	Region 1	5	6
cellid_000022300-1	sample2	Region 1	4	5
cellid_000022301-1	sample2	Region 1	4	5
cellid_000022304-1	sample2	Region 1	4	5
cellid_000022311-1	sample2	Unlabeled	4	5
cellid_000022329-1	sample2	Region 1	6	11
cellid_000022332-1	sample2	Region 1	4	5
cellid_000022338-1	sample2	Region 1	6	11
cellid_000022339-1	sample2	Region 1	4	5
cellid_000022343-1	sample2	Region 1	4	5
cellid_000022347-1	sample2	Region 1	5	6
cellid_000022354-1	sample2	Region 1	4	5
cellid_000022355-1	sample2	Region 1	4	5
cellid_000022357-1	sample2	Region 1	2	1
cellid_000022358-1	sample2	Region 3	4	7
cellid_000022359-1	sample2	Region 1	4	5
cellid_000022360-1	sample2	Region 3	11	12
cellid_000022364-1	sample2	Region 1	4	5
cellid_000022370-1	sample2	Region 1	4	5
cellid_000022371-1	sample2	Region 1	4	5
cellid_000022373-1	sample2	Region 1	4	5
cellid_000022376-1	sample2	Region 1	4	5
cellid_000022381-1	sample2	Region 1	4	5
cellid_000022382-1	sample2	Region 1	4	5
cellid_000022385-1	sample2	Region 1	4	5
cellid_000022386-1	sample2	Region 1	4	7
cellid_000022390-1	sample2	Region 1	4	5
cellid_000022392-1	sample2	Region 1	5	6
cellid_000022397-1	sample2	Region 1	4	5
cellid_000022401-1	sample2	Region 1	5	6
cellid_000022404-1	sample2	Region 3	4	5
cellid_000022405-1	sample2	Region 1	4	5
cellid_000022415-1	sample2	Region 1	4	5
cellid_000022418-1	sample2	Region 1	4	5
cellid_000022419-1	sample2	Region 3	4	5
cellid_000022420-1	sample2	Region 1	5	6
cellid_000022424-1	sample2	Region 1	4	5
cellid_000022427-1	sample2	Region 3	4	5
cellid_000022429-1	sample2	Region 1	4	5
cellid_000022430-1	sample2	Unlabeled	4	7
cellid_000022434-1	sample2	Region 1	4	7
cellid_000022435-1	sample2	Region 1	2	1
cellid_000022436-1	sample2	Region 1	4	5
cellid_000022442-1	sample2	Region 1	4	7
cellid_000022443-1	sample2	Region 3	4	5
cellid_000022454-1	sample2	Region 1	4	7
cellid_000022461-1	sample2	Region 1	4	5
cellid_000022462-1	sample2	Region 1	4	7
cellid_000022463-1	sample2	Region 1	4	5
cellid_000022464-1	sample2	Region 1	4	7
cellid_000022466-1	sample2	Region 1	4	5
cellid_000022468-1	sample2	Region 3	4	5
cellid_000022471-1	sample2	Region 1	4	7
cellid_000022479-1	sample2	Region 1	5	6
cellid_000022480-1	sample2	Region 1	4	5
cellid_000022483-1	sample2	Region 1	4	5
cellid_000022488-1	sample2	Region 1	4	7
cellid_000022490-1	sample2	Region 1	4	5
cellid_000022495-1	sample2	Region 1	4	5
cellid_000022499-1	sample2	Region 1	4	5
cellid_000022504-1	sample2	Region 3	5	6
cellid_000022505-1	sample2	Region 1	5	6
cellid_000022508-1	sample2	Region 1	4	5
cellid_000022510-1	sample2	Region 1	4	5
cellid_000022511-1	sample2	Region 1	4	5
cellid_000022513-1	sample2	Region 1	4	7
cellid_000022516-1	sample2	Region 1	4	5
cellid_000022523-1	sample2	Region 1	4	7
cellid_000022524-1	sample2	Region 1	4	7
cellid_000022527-1	sample2	Region 1	4	5
cellid_000022529-1	sample2	Unlabeled	4	5
cellid_000022532-1	sample2	Region 1	4	5
cellid_000022538-1	sample2	Region 1	4	5
cellid_000022544-1	sample2	Region 1	4	5
cellid_000022547-1	sample2	Region 1	4	5
cellid_000022552-1	sample2	Region 1	8	7
cellid_000022554-1	sample2	Unlabeled	4	7
cellid_000022556-1	sample2	Region 1	4	5
cellid_000022561-1	sample2	Region 1	4	5
cellid_000022570-1	sample2	Region 1	4	5
cellid_000022574-1	sample2	Region 1	4	5
cellid_000022585-1	sample2	Region 1	4	5
cellid_000022586-1	sample2	Region 3	4	5
cellid_000022587-1	sample2	Region 1	5	6
cellid_000022588-1	sample2	Region 1	4	5
cellid_000022596-1	sample2	Region 1	4	7
cellid_000022597-1	sample2	Region 1	4	5
cellid_000022601-1	sample2	Region 1	4	5
cellid_000022602-1	sample2	Region 3	4	5
cellid_000022603-1	sample2	Region 3	4	5
cellid_000022609-1	sample2	Region 1	4	5
cellid_000022612-1	sample2	Region 1	4	7
cellid_000022614-1	sample2	Region 1	4	5
cellid_000022615-1	sample2	Region 1	4	5
cellid_000022619-1	sample2	Region 1	4	5
cellid_000022632-1	sample2	Region 1	4	5
cellid_000022633-1	sample2	Region 1	4	5
cellid_000022647-1	sample2	Region 1	4	5
cellid_000022658-1	sample2	Region 1	4	5
cellid_000022665-1	sample2	Region 1	4	7
cellid_000022668-1	sample2	Region 1	4	5
cellid_000022671-1	sample2	Region 1	4	5
cellid_000022673-1	sample2	Region 1	4	5
cellid_000022674-1	sample2	Region 3	5	6
cellid_000022676-1	sample2	Region 1	4	5
cellid_000022677-1	sample2	Region 1	4	5
cellid_000022679-1	sample2	Region 1	4	5
cellid_000022687-1	sample2	Region 1	4	5
cellid_000022688-1	sample2	Region 1	4	5
cellid_000022691-1	sample2	Region 1	4	5
cellid_000022693-1	sample2	Region 1	4	5
cellid_000022697-1	sample2	Region 3	4	7
cellid_000022700-1	sample2	Region 1	4	5
cellid_000022701-1	sample2	Region 3	4	5
cellid_000022704-1	sample2	Region 1	4	5
cellid_000022715-1	sample2	Region 1	4	7
cellid_000022716-1	sample2	Region 1	4	7
cellid_000022717-1	sample2	Region 3	4	5
cellid_000022727-1	sample2	Region 1	4	5
cellid_000022733-1	sample2	Unlabeled	4	5
cellid_000022747-1	sample2	Region 1	4	5
cellid_000022753-1	sample2	Region 1	5	6
cellid_000022756-1	sample2	Region 1	4	7
cellid_000022759-1	sample2	Region 1	4	5
cellid_000022761-1	sample2	Region 3	4	5
cellid_000022762-1	sample2	Unlabeled	4	5
cellid_000022764-1	sample2	Region 1	4	5
cellid_000022765-1	sample2	Region 1	4	5
cellid_000022766-1	sample2	Region 1	4	5
cellid_000022769-1	sample2	Unlabeled	4	5
cellid_000022770-1	sample2	Unlabeled	4	5
cellid_000022771-1	sample2	Region 1	4	5
cellid_000022772-1	sample2	Region 3	4	5
cellid_000022778-1	sample2	Unlabeled	4	5
cellid_000022779-1	sample2	Unlabeled	11	12
cellid_000022781-1	sample2	Region 1	4	5
cellid_000022783-1	sample2	Region 1	4	5
cellid_000022796-1	sample2	Region 1	4	5
cellid_000022800-1	sample2	Region 1	4	5
cellid_000022801-1	sample2	Region 1	4	5
cellid_000022802-1	sample2	Region 3	4	5
cellid_000022810-1	sample2	Region 1	4	5
cellid_000022814-1	sample2	Region 1	4	5
cellid_000022815-1	sample2	Region 1	4	5
cellid_000022817-1	sample2	Region 1	4	5
cellid_000022821-1	sample2	Region 1	4	5
cellid_000022822-1	sample2	Region 1	4	5
cellid_000022827-1	sample2	Region 1	5	6
cellid_000022830-1	sample2	Region 1	4	5
cellid_000022832-1	sample2	Region 1	4	5
cellid_000022833-1	sample2	Region 1	4	5
cellid_000022836-1	sample2	Region 1	4	5
cellid_000022837-1	sample2	Region 1	4	5
