# Generated: 2026-07-20T17:40:54.507728
# Sample: sample1
# Scanpy: 1.11.5
# Random seed: 0
# n_cells: 18497
	sample	region_annotation	leiden_0_6	leiden_0_8
14041	sample1	Region 4	0	0
14057	sample1	Region 4	3	2
14088	sample1	Region 4	3	2
14106	sample1	Region 3	1	1
14108	sample1	Region 3	3	2
14120	sample1	Region 3	3	2
14121	sample1	Region 3	0	0
14124	sample1	Region 3	0	0
14126	sample1	Region 3	2	4
14129	sample1	Region 3	0	2
14131	sample1	Region 3	3	2
14132	sample1	Region 3	0	2
14133	sample1	Region 3	2	4
14134	sample1	Region 3	0	2
14138	sample1	Region 3	0	2
14140	sample1	Region 3	0	2
14145	sample1	Unlabeled	0	2
14148	sample1	Unlabeled	0	2
14149	sample1	Unlabeled	0	0
14150	sample1	Unlabeled	3	2
14152	sample1	Unlabeled	1	1
14153	sample1	Region 3	3	1
14155	sample1	Region 3	3	2
14158	sample1	Region 3	1	1
14170	sample1	Region 3	3	2
14174	sample1	Region 3	5	3
14181	sample1	Region 3	1	8
14182	sample1	Region 3	1	1
14183	sample1	Region 3	3	2
14185	sample1	Region 3	2	4
14187	sample1	Region 3	2	4
14191	sample1	Unlabeled	0	2
14196	sample1	Unlabeled	0	0
14199	sample1	Region 3	1	1
14202	sample1	Region 3	3	2
14203	sample1	Region 3	3	2
14204	sample1	Region 3	3	0
14207	sample1	Region 3	2	4
14208	sample1	Region 3	0	2
14217	sample1	Region 3	1	1
14220	sample1	Unlabeled	3	2
14222	sample1	Unlabeled	1	1
14229	sample1	Region 3	1	1
14230	sample1	Region 3	0	2
14235	sample1	Region 3	3	8
14238	sample1	Region 3	0	2
14239	sample1	Region 3	0	2
14240	sample1	Region 3	2	6
14245	sample1	Region 3	0	0
14246	sample1	Region 3	0	2
14249	sample1	Region 4	0	2
14252	sample1	Region 4	0	2
14253	sample1	Region 4	0	2
14254	sample1	Region 4	0	0
14259	sample1	Region 4	0	2
14260	sample1	Region 4	1	1
14261	sample1	Region 4	3	2
14266	sample1	Region 4	3	2
14270	sample1	Region 4	0	0
14274	sample1	Region 4	0	0
14278	sample1	Region 4	0	2
14279	sample1	Region 4	3	2
14282	sample1	Region 4	4	5
14285	sample1	Region 4	0	0
14287	sample1	Region 4	0	2
14291	sample1	Region 4	0	0
14295	sample1	Region 4	0	0
14308	sample1	Region 4	0	2
14313	sample1	Region 4	0	2
14315	sample1	Region 4	0	2
14317	sample1	Region 4	0	0
14320	sample1	Region 4	0	2
14322	sample1	Region 4	0	2
14325	sample1	Region 4	3	2
14333	sample1	Region 4	0	2
14335	sample1	Region 4	0	2
14339	sample1	Region 4	0	0
14343	sample1	Region 4	0	0
14347	sample1	Region 4	0	0
14348	sample1	Region 4	0	0
14349	sample1	Region 4	0	0
14361	sample1	Region 4	3	2
14362	sample1	Region 4	0	2
14367	sample1	Region 4	0	2
14371	sample1	Region 4	0	2
14375	sample1	Region 4	1	1
14377	sample1	Region 4	1	1
14378	sample1	Region 4	0	2
14379	sample1	Region 4	3	2
14380	sample1	Region 4	1	1
14383	sample1	Region 4	0	2
14384	sample1	Region 4	0	2
14385	sample1	Region 4	1	1
14386	sample1	Region 4	2	4
14390	sample1	Region 4	0	2
14392	sample1	Region 4	1	0
14394	sample1	Region 4	3	2
14399	sample1	Region 4	1	3
14405	sample1	Region 3	3	2
14406	sample1	Unlabeled	2	4
14407	sample1	Region 3	2	4
14425	sample1	Region 3	3	2
14428	sample1	Region 3	0	2
14431	sample1	Region 3	3	2
14437	sample1	Region 3	2	4
14438	sample1	Region 3	2	4
14440	sample1	Region 3	2	4
14442	sample1	Region 3	3	2
14444	sample1	Region 3	3	2
14455	sample1	Region 3	1	1
14462	sample1	Region 3	3	2
14465	sample1	Region 3	2	4
14467	sample1	Region 3	2	4
14473	sample1	Region 3	3	4
14476	sample1	Region 3	1	1
14481	sample1	Region 3	2	4
14487	sample1	Region 3	2	4
14493	sample1	Region 3	2	4
14506	sample1	Region 3	3	4
14511	sample1	Region 3	0	0
14516	sample1	Region 3	2	1
14518	sample1	Region 3	5	3
14522	sample1	Region 3	0	0
14524	sample1	Region 3	2	4
14532	sample1	Region 3	3	2
14533	sample1	Region 3	3	4
14540	sample1	Region 3	2	4
14542	sample1	Region 3	1	1
14543	sample1	Region 3	3	4
14544	sample1	Region 3	1	1
14547	sample1	Region 3	2	4
14548	sample1	Region 3	2	4
14550	sample1	Region 3	2	4
14553	sample1	Region 3	3	6
14555	sample1	Region 3	2	4
14556	sample1	Region 3	3	2
14557	sample1	Region 3	2	4
14558	sample1	Region 3	0	2
14559	sample1	Region 3	1	1
14566	sample1	Region 3	3	2
14573	sample1	Region 3	2	4
14576	sample1	Region 3	3	2
14577	sample1	Region 3	2	4
14579	sample1	Region 3	0	0
14583	sample1	Region 3	1	1
14589	sample1	Region 3	2	4
14592	sample1	Region 3	2	4
14594	sample1	Region 3	2	4
14595	sample1	Region 3	2	4
14602	sample1	Unlabeled	3	2
14608	sample1	Region 3	1	1
14614	sample1	Region 3	2	4
14615	sample1	Region 3	2	4
14617	sample1	Region 3	2	4
14619	sample1	Region 3	3	2
14622	sample1	Region 3	2	4
14623	sample1	Region 3	3	4
14625	sample1	Region 3	3	2
14628	sample1	Region 3	0	2
14632	sample1	Region 3	2	4
14633	sample1	Unlabeled	3	2
14639	sample1	Unlabeled	2	4
14645	sample1	Unlabeled	2	4
14646	sample1	Unlabeled	2	4
14650	sample1	Region 3	3	2
14653	sample1	Unlabeled	1	1
14655	sample1	Unlabeled	2	4
14659	sample1	Region 4	3	2
14660	sample1	Region 4	3	2
14661	sample1	Region 4	0	1
14663	sample1	Region 4	1	1
14665	sample1	Region 4	0	0
14668	sample1	Region 4	0	2
14674	sample1	Region 4	3	2
14678	sample1	Region 4	3	2
14679	sample1	Region 4	2	4
14692	sample1	Region 4	3	2
14694	sample1	Region 4	1	1
14697	sample1	Region 4	2	4
14705	sample1	Region 4	0	2
14707	sample1	Region 4	3	2
14715	sample1	Region 4	0	2
14716	sample1	Region 4	3	2
14721	sample1	Region 4	5	3
14723	sample1	Region 4	5	3
14733	sample1	Region 4	3	2
14749	sample1	Region 4	7	10
14766	sample1	Region 4	5	3
14774	sample1	Region 4	3	1
14775	sample1	Region 4	1	1
14780	sample1	Region 4	5	3
14789	sample1	Region 4	2	4
14802	sample1	Region 4	3	2
14804	sample1	Region 4	2	4
14805	sample1	Region 4	2	4
14807	sample1	Region 4	5	3
14815	sample1	Region 4	2	3
14820	sample1	Region 4	3	4
14821	sample1	Region 4	1	1
14826	sample1	Region 4	3	2
14830	sample1	Region 4	3	2
14832	sample1	Region 4	0	2
14838	sample1	Region 4	1	1
14843	sample1	Region 4	3	4
14848	sample1	Region 4	2	4
14849	sample1	Region 4	0	0
14853	sample1	Region 4	3	2
14863	sample1	Region 4	1	4
14864	sample1	Region 4	2	4
14868	sample1	Region 4	1	1
14873	sample1	Region 4	1	1
14876	sample1	Region 4	1	1
14884	sample1	Region 4	2	4
14885	sample1	Region 4	1	1
14889	sample1	Region 4	2	4
14890	sample1	Region 4	2	4
14895	sample1	Region 4	3	2
14896	sample1	Region 4	1	3
14897	sample1	Region 4	3	4
14898	sample1	Region 4	2	4
14900	sample1	Region 4	2	4
14903	sample1	Region 4	3	2
14904	sample1	Region 4	2	4
14910	sample1	Region 4	3	8
14912	sample1	Region 4	2	4
14913	sample1	Region 4	2	4
14922	sample1	Region 4	2	4
14923	sample1	Region 4	3	2
14925	sample1	Region 4	1	1
14928	sample1	Region 4	2	4
14930	sample1	Region 4	3	2
14935	sample1	Region 4	1	3
14938	sample1	Region 4	3	2
14942	sample1	Region 4	5	3
14943	sample1	Region 4	3	2
14944	sample1	Region 4	3	2
14946	sample1	Region 4	1	1
14954	sample1	Region 4	5	3
14961	sample1	Region 4	2	4
14962	sample1	Region 4	2	4
14965	sample1	Region 4	3	2
14966	sample1	Region 4	3	4
14970	sample1	Region 3	0	0
14973	sample1	Region 3	0	0
14974	sample1	Region 3	0	2
14982	sample1	Region 3	3	2
14984	sample1	Region 3	0	2
14985	sample1	Region 3	0	0
14987	sample1	Region 3	0	2
14989	sample1	Region 3	3	2
15007	sample1	Region 3	3	2
15008	sample1	Region 3	3	2
15011	sample1	Region 3	1	1
15013	sample1	Region 3	3	2
15014	sample1	Region 3	1	1
15015	sample1	Region 3	3	2
15016	sample1	Region 3	2	4
15018	sample1	Region 3	0	0
15019	sample1	Region 3	3	2
15031	sample1	Region 3	3	2
15032	sample1	Region 3	2	4
15037	sample1	Region 3	3	2
15038	sample1	Region 3	3	2
15042	sample1	Region 3	2	4
15046	sample1	Region 3	0	2
15047	sample1	Region 3	2	4
15050	sample1	Region 3	5	3
15051	sample1	Region 3	1	1
15053	sample1	Region 3	2	4
15059	sample1	Region 3	1	1
15072	sample1	Region 3	2	6
15073	sample1	Region 3	2	4
15077	sample1	Region 3	2	4
15079	sample1	Region 3	2	4
15080	sample1	Region 3	2	4
15081	sample1	Region 3	2	4
15086	sample1	Region 3	3	2
15087	sample1	Region 3	1	1
15088	sample1	Region 3	1	1
15089	sample1	Region 3	3	2
15090	sample1	Region 3	0	2
15092	sample1	Region 3	3	2
15093	sample1	Region 3	3	2
15103	sample1	Region 3	3	2
15104	sample1	Region 3	1	1
15113	sample1	Region 3	2	4
15116	sample1	Region 3	3	2
15132	sample1	Region 3	5	3
15138	sample1	Region 3	0	2
15139	sample1	Region 3	3	2
15141	sample1	Region 3	0	0
15142	sample1	Region 3	3	2
15145	sample1	Region 3	0	0
15146	sample1	Region 3	3	2
15148	sample1	Region 3	3	2
15152	sample1	Region 3	0	0
15159	sample1	Region 3	0	0
15160	sample1	Region 3	1	1
15161	sample1	Region 3	3	2
15163	sample1	Region 3	0	2
15166	sample1	Region 3	0	0
15167	sample1	Region 3	0	0
15168	sample1	Region 3	3	2
15172	sample1	Region 3	3	2
15174	sample1	Region 3	3	2
15177	sample1	Region 3	3	2
15180	sample1	Region 3	0	0
15186	sample1	Region 3	0	2
15187	sample1	Region 3	0	2
15190	sample1	Unlabeled	5	3
15203	sample1	Unlabeled	0	0
15204	sample1	Unlabeled	3	2
15206	sample1	Unlabeled	0	2
15215	sample1	Unlabeled	3	2
15217	sample1	Unlabeled	0	2
15220	sample1	Region 3	0	2
15228	sample1	Region 3	0	0
15231	sample1	Region 3	0	0
15233	sample1	Region 3	3	2
15234	sample1	Region 3	0	0
15239	sample1	Region 3	1	1
15246	sample1	Region 3	0	0
15248	sample1	Region 3	3	2
15253	sample1	Region 3	1	3
15257	sample1	Region 3	3	2
15258	sample1	Region 3	1	1
15269	sample1	Region 3	3	2
15271	sample1	Region 3	1	1
15275	sample1	Region 3	1	1
15278	sample1	Region 3	2	4
15282	sample1	Region 3	3	2
15283	sample1	Region 3	3	2
15287	sample1	Region 3	2	4
15290	sample1	Unlabeled	0	2
15297	sample1	Unlabeled	1	1
15299	sample1	Unlabeled	3	2
15300	sample1	Region 3	1	0
15304	sample1	Region 3	0	0
15305	sample1	Region 3	0	0
15317	sample1	Region 3	0	0
15319	sample1	Region 3	0	0
15321	sample1	Region 3	1	1
15322	sample1	Region 3	0	0
15325	sample1	Region 3	0	2
15328	sample1	Region 3	3	2
15329	sample1	Region 3	1	1
15338	sample1	Region 3	1	1
15340	sample1	Region 3	0	2
15341	sample1	Region 3	0	2
15344	sample1	Region 3	0	0
15347	sample1	Region 3	3	2
15348	sample1	Region 3	0	0
15350	sample1	Region 3	3	2
15351	sample1	Region 3	0	1
15352	sample1	Region 3	1	1
15355	sample1	Region 3	0	2
15368	sample1	Region 3	0	2
15378	sample1	Region 4	0	0
15381	sample1	Region 4	0	0
15382	sample1	Region 4	0	0
15388	sample1	Region 4	3	2
15391	sample1	Region 4	2	4
15395	sample1	Region 4	1	1
15399	sample1	Region 4	0	2
15403	sample1	Region 4	3	2
15407	sample1	Region 4	1	1
15408	sample1	Region 4	0	2
15416	sample1	Region 4	0	2
15417	sample1	Region 4	3	8
15418	sample1	Region 4	0	2
15424	sample1	Region 4	0	2
15427	sample1	Region 4	3	2
15428	sample1	Region 4	0	0
15433	sample1	Region 4	3	2
15434	sample1	Region 4	3	2
15435	sample1	Region 4	0	1
15436	sample1	Region 4	1	1
15437	sample1	Region 4	3	2
15438	sample1	Region 4	1	1
15447	sample1	Region 4	3	2
15449	sample1	Region 4	2	4
15457	sample1	Region 4	0	0
15458	sample1	Region 4	0	2
15463	sample1	Region 4	3	2
15466	sample1	Region 4	0	0
15467	sample1	Region 4	0	2
15468	sample1	Region 4	3	2
15469	sample1	Region 4	0	0
15470	sample1	Region 4	0	2
15479	sample1	Region 4	0	0
15485	sample1	Region 4	0	2
15492	sample1	Region 4	0	2
15495	sample1	Region 4	0	0
15497	sample1	Region 4	0	2
15498	sample1	Region 4	0	2
15506	sample1	Region 4	0	0
15507	sample1	Region 4	0	2
15509	sample1	Region 4	0	2
15517	sample1	Region 4	2	4
15521	sample1	Region 4	0	0
15523	sample1	Region 4	0	2
15532	sample1	Region 4	2	4
15535	sample1	Region 4	3	4
15537	sample1	Region 4	2	4
15541	sample1	Region 4	3	4
15543	sample1	Region 4	1	1
15545	sample1	Region 4	3	2
15555	sample1	Region 4	2	2
15559	sample1	Region 4	3	2
15561	sample1	Region 4	3	2
15563	sample1	Region 4	2	4
15566	sample1	Region 4	1	1
15569	sample1	Region 4	0	0
15571	sample1	Region 4	2	4
15576	sample1	Region 4	5	3
15579	sample1	Region 4	5	3
15590	sample1	Region 4	2	6
15596	sample1	Region 4	5	3
15600	sample1	Region 4	5	3
15602	sample1	Region 4	5	3
15604	sample1	Region 4	5	3
15605	sample1	Region 4	5	3
15609	sample1	Region 4	5	3
15619	sample1	Region 4	5	3
15620	sample1	Region 4	5	3
15624	sample1	Region 4	5	3
15629	sample1	Region 4	5	3
15633	sample1	Region 4	5	3
15646	sample1	Region 4	5	3
15666	sample1	Region 4	2	4
15668	sample1	Region 4	2	4
15679	sample1	Region 4	1	1
15680	sample1	Region 4	1	1
15681	sample1	Region 4	5	3
15682	sample1	Region 4	5	3
15696	sample1	Region 4	5	3
15700	sample1	Region 4	1	1
15702	sample1	Region 4	5	3
15706	sample1	Region 4	2	4
15713	sample1	Region 4	2	4
15714	sample1	Region 4	2	4
15723	sample1	Region 4	0	0
15726	sample1	Region 4	3	2
15730	sample1	Region 4	2	4
15731	sample1	Region 4	2	4
15732	sample1	Region 4	2	4
15739	sample1	Region 4	1	1
15745	sample1	Region 4	2	6
15751	sample1	Region 4	3	2
15762	sample1	Region 4	3	2
15763	sample1	Region 4	0	0
15772	sample1	Region 4	3	2
15777	sample1	Region 4	0	2
15780	sample1	Region 4	0	0
15783	sample1	Region 4	3	2
15785	sample1	Region 4	3	2
15789	sample1	Region 4	0	2
15791	sample1	Region 4	3	2
15795	sample1	Region 4	0	6
15797	sample1	Region 4	1	1
15816	sample1	Region 4	1	1
15817	sample1	Region 4	2	4
15821	sample1	Region 4	1	1
15827	sample1	Region 4	3	2
15829	sample1	Region 4	3	4
15836	sample1	Region 4	3	2
15838	sample1	Region 4	3	2
15840	sample1	Region 4	1	1
15850	sample1	Region 4	3	2
15853	sample1	Region 4	3	2
15854	sample1	Region 4	2	4
15855	sample1	Region 4	1	1
15862	sample1	Region 4	1	1
15866	sample1	Region 4	2	4
15868	sample1	Region 4	3	2
15869	sample1	Region 4	3	2
15872	sample1	Region 4	3	2
15873	sample1	Region 4	2	4
15885	sample1	Region 4	3	2
15894	sample1	Region 4	0	0
15897	sample1	Region 4	1	1
15899	sample1	Region 4	0	0
15901	sample1	Region 4	3	2
15902	sample1	Region 4	1	1
15903	sample1	Region 4	3	2
15905	sample1	Region 4	3	2
15906	sample1	Region 4	1	1
15909	sample1	Region 4	2	4
15923	sample1	Region 4	1	1
15925	sample1	Region 4	3	2
15934	sample1	Region 4	0	0
15935	sample1	Region 4	0	2
15944	sample1	Region 4	3	8
15952	sample1	Region 4	5	3
15953	sample1	Region 4	0	0
15954	sample1	Region 4	0	2
15956	sample1	Region 4	0	0
15957	sample1	Region 4	3	2
15958	sample1	Region 4	1	0
15960	sample1	Region 4	0	0
15961	sample1	Region 4	0	2
15963	sample1	Region 4	3	2
15965	sample1	Region 4	1	1
15966	sample1	Region 4	1	1
15967	sample1	Region 4	0	4
15968	sample1	Region 4	3	2
15976	sample1	Region 4	3	2
15978	sample1	Region 4	5	3
15979	sample1	Region 4	3	2
15980	sample1	Region 4	1	1
15981	sample1	Region 4	1	1
15990	sample1	Region 4	3	4
15992	sample1	Region 4	2	4
16004	sample1	Region 4	3	2
16006	sample1	Region 4	2	4
16008	sample1	Region 4	0	2
16011	sample1	Region 4	2	4
16012	sample1	Region 4	0	0
16013	sample1	Region 4	0	0
16014	sample1	Region 4	0	6
16016	sample1	Region 4	0	0
16037	sample1	Region 4	5	3
16039	sample1	Region 4	5	3
16040	sample1	Region 4	5	3
16092	sample1	Region 4	3	2
16103	sample1	Region 4	1	1
16108	sample1	Region 4	1	1
16126	sample1	Region 4	5	3
16139	sample1	Region 4	5	3
16142	sample1	Region 4	1	1
16144	sample1	Region 4	2	4
16148	sample1	Region 4	3	1
16157	sample1	Region 4	3	2
16158	sample1	Region 4	5	3
16162	sample1	Region 4	2	4
16163	sample1	Region 4	5	3
16167	sample1	Region 4	0	0
16171	sample1	Region 4	2	4
16180	sample1	Region 4	5	3
16181	sample1	Region 4	2	4
16183	sample1	Region 4	3	4
16184	sample1	Region 4	3	2
16192	sample1	Region 4	1	1
16196	sample1	Region 4	1	1
16198	sample1	Region 4	1	1
16201	sample1	Region 4	0	0
16202	sample1	Region 4	3	2
16204	sample1	Region 4	3	2
16205	sample1	Region 4	2	4
16207	sample1	Region 4	3	2
16209	sample1	Region 4	3	2
16211	sample1	Region 4	2	4
16213	sample1	Region 4	3	2
16215	sample1	Region 4	3	2
16216	sample1	Region 4	2	4
16217	sample1	Region 4	2	4
16220	sample1	Region 4	2	4
16226	sample1	Region 4	2	4
16231	sample1	Region 4	0	0
16237	sample1	Region 4	2	4
16238	sample1	Region 4	2	4
16239	sample1	Region 4	3	4
16243	sample1	Region 4	0	2
16245	sample1	Region 4	3	4
16248	sample1	Region 4	2	4
16249	sample1	Region 4	3	2
16253	sample1	Region 4	0	0
16260	sample1	Region 4	0	2
16261	sample1	Region 4	2	6
16262	sample1	Region 4	0	0
16263	sample1	Region 4	2	4
16264	sample1	Region 4	0	0
16268	sample1	Region 4	3	2
16271	sample1	Region 4	0	0
16276	sample1	Region 4	1	1
16278	sample1	Region 4	0	2
16287	sample1	Region 4	0	0
16290	sample1	Region 4	1	1
16292	sample1	Region 4	3	2
16304	sample1	Region 4	3	2
16307	sample1	Region 4	0	0
16309	sample1	Region 4	0	2
16315	sample1	Region 4	0	2
16319	sample1	Region 4	3	2
16326	sample1	Region 4	0	0
16339	sample1	Region 4	0	0
16345	sample1	Region 4	3	2
16364	sample1	Region 4	3	2
16366	sample1	Region 4	3	2
16367	sample1	Region 4	1	1
16368	sample1	Region 4	3	2
16381	sample1	Region 4	3	2
16388	sample1	Region 4	3	2
16393	sample1	Region 4	0	0
16397	sample1	Region 4	0	0
16398	sample1	Region 4	2	4
16407	sample1	Region 4	0	6
16410	sample1	Region 4	3	2
16413	sample1	Region 4	2	4
16415	sample1	Region 4	3	2
16418	sample1	Region 4	0	0
16421	sample1	Region 4	0	4
16423	sample1	Region 4	3	2
16424	sample1	Region 4	3	2
16426	sample1	Region 4	0	0
16427	sample1	Region 4	0	0
16428	sample1	Region 4	1	1
16429	sample1	Region 4	0	0
16440	sample1	Region 4	0	0
16442	sample1	Region 4	0	0
16443	sample1	Region 4	0	0
16445	sample1	Region 4	0	0
16449	sample1	Region 4	0	2
16452	sample1	Region 4	0	0
16453	sample1	Region 4	0	2
16456	sample1	Region 4	3	2
16458	sample1	Region 4	3	2
16461	sample1	Region 4	0	0
16463	sample1	Region 4	0	0
16464	sample1	Region 4	3	2
16466	sample1	Region 4	0	0
16468	sample1	Region 4	0	2
16477	sample1	Region 4	0	2
16478	sample1	Region 4	3	2
16483	sample1	Region 4	0	0
16486	sample1	Region 4	3	2
16489	sample1	Region 4	2	4
16490	sample1	Region 4	0	0
16491	sample1	Region 4	2	6
16495	sample1	Region 4	0	0
16499	sample1	Region 4	0	2
16500	sample1	Region 4	0	2
16503	sample1	Region 4	0	2
16510	sample1	Region 4	0	0
16513	sample1	Region 4	0	2
16514	sample1	Region 4	0	2
16516	sample1	Region 4	1	2
16519	sample1	Region 4	0	0
16521	sample1	Region 4	1	1
16526	sample1	Region 4	0	0
16529	sample1	Region 4	0	2
16530	sample1	Region 4	3	2
16531	sample1	Region 4	0	2
16535	sample1	Region 4	2	4
16538	sample1	Region 4	0	0
16541	sample1	Region 4	1	1
16553	sample1	Region 4	1	1
16563	sample1	Region 4	3	2
16571	sample1	Region 4	3	2
16573	sample1	Region 4	0	0
16577	sample1	Region 4	1	0
16578	sample1	Region 4	0	2
16581	sample1	Region 4	2	4
16585	sample1	Region 4	1	1
16587	sample1	Region 4	0	0
16592	sample1	Region 4	0	0
16593	sample1	Region 4	0	2
16606	sample1	Region 4	1	1
16609	sample1	Region 4	3	4
16610	sample1	Region 4	0	0
16618	sample1	Region 4	0	0
16619	sample1	Region 4	2	4
16620	sample1	Region 4	0	2
16622	sample1	Region 4	0	0
16623	sample1	Region 4	0	0
16628	sample1	Region 4	2	6
16632	sample1	Region 4	3	2
16633	sample1	Region 4	0	0
16635	sample1	Region 4	1	1
16637	sample1	Region 4	3	2
16645	sample1	Region 4	0	2
16647	sample1	Region 4	0	0
16648	sample1	Region 4	0	0
16649	sample1	Region 4	0	0
16650	sample1	Region 4	2	6
16655	sample1	Region 4	1	1
16657	sample1	Region 4	3	2
16658	sample1	Region 4	0	4
16660	sample1	Region 4	0	0
16662	sample1	Region 4	2	4
16665	sample1	Region 4	3	2
16667	sample1	Region 4	1	1
16671	sample1	Region 4	1	1
16672	sample1	Region 4	1	8
16673	sample1	Region 4	0	0
16674	sample1	Region 4	1	1
16675	sample1	Region 4	1	1
16681	sample1	Region 4	3	8
16688	sample1	Region 4	3	8
16689	sample1	Region 4	1	4
16691	sample1	Region 4	3	2
16696	sample1	Region 4	3	2
16697	sample1	Region 4	1	1
16701	sample1	Region 4	3	2
16703	sample1	Region 4	0	0
16705	sample1	Region 4	0	2
16713	sample1	Region 4	0	0
16715	sample1	Region 4	1	1
16716	sample1	Region 4	0	0
16721	sample1	Region 4	3	2
16725	sample1	Region 4	0	2
16727	sample1	Region 4	0	2
16728	sample1	Region 4	0	0
16730	sample1	Region 4	5	3
16737	sample1	Region 4	0	0
16742	sample1	Region 4	0	0
16743	sample1	Region 4	0	2
16745	sample1	Region 4	0	0
16747	sample1	Region 4	0	2
16749	sample1	Region 4	0	2
16751	sample1	Region 4	0	0
16753	sample1	Region 4	3	2
16759	sample1	Region 4	1	1
16771	sample1	Region 4	0	0
16775	sample1	Region 4	0	0
16777	sample1	Region 4	1	1
16778	sample1	Region 4	3	2
16779	sample1	Region 4	0	0
16782	sample1	Region 4	0	0
16789	sample1	Region 4	3	2
16793	sample1	Region 4	3	2
16795	sample1	Region 4	0	2
16802	sample1	Region 4	1	1
16804	sample1	Region 4	0	2
16805	sample1	Region 4	3	2
16809	sample1	Region 4	0	0
16813	sample1	Region 4	0	0
16828	sample1	Region 4	0	0
16832	sample1	Region 4	0	2
16834	sample1	Region 4	0	2
16835	sample1	Region 4	0	2
16836	sample1	Region 4	0	0
16839	sample1	Region 4	0	2
16843	sample1	Region 4	1	1
16848	sample1	Region 4	0	0
16850	sample1	Region 4	1	1
16853	sample1	Region 4	0	0
16856	sample1	Region 4	0	0
16857	sample1	Region 4	0	2
16859	sample1	Region 4	0	2
16862	sample1	Region 4	3	2
16866	sample1	Region 4	0	0
16869	sample1	Region 4	3	2
16872	sample1	Region 4	0	0
16873	sample1	Region 4	3	2
16879	sample1	Region 4	1	0
16886	sample1	Region 4	0	0
16889	sample1	Region 4	0	0
16894	sample1	Region 4	3	2
16897	sample1	Region 4	0	0
16899	sample1	Region 4	0	0
16904	sample1	Region 4	0	0
16905	sample1	Region 4	3	2
16918	sample1	Region 4	1	1
16920	sample1	Region 4	0	0
16921	sample1	Region 4	0	2
16926	sample1	Region 4	0	0
16929	sample1	Region 4	0	2
16930	sample1	Region 4	0	0
16932	sample1	Region 4	0	2
16935	sample1	Region 4	3	2
16936	sample1	Region 4	0	2
16938	sample1	Region 4	0	2
16939	sample1	Region 4	2	4
16941	sample1	Region 4	1	1
16943	sample1	Region 4	0	0
16945	sample1	Region 4	0	0
16950	sample1	Region 4	0	2
16958	sample1	Region 4	0	0
16959	sample1	Region 4	0	0
16966	sample1	Region 4	0	0
16974	sample1	Region 4	0	2
16975	sample1	Region 4	0	0
16976	sample1	Region 4	3	2
16981	sample1	Region 4	0	0
16983	sample1	Region 4	0	2
16988	sample1	Region 4	3	2
16992	sample1	Region 4	3	2
16998	sample1	Region 4	3	2
17006	sample1	Region 4	0	0
17008	sample1	Region 4	2	6
17013	sample1	Region 4	3	2
17014	sample1	Region 4	0	0
17019	sample1	Region 4	0	0
17022	sample1	Region 4	3	2
17025	sample1	Region 4	0	0
17027	sample1	Region 4	1	2
17031	sample1	Region 4	0	2
17033	sample1	Region 4	3	2
17036	sample1	Region 4	0	0
17038	sample1	Region 4	3	2
17039	sample1	Region 4	0	0
17040	sample1	Region 4	0	0
17044	sample1	Region 4	0	2
17047	sample1	Region 4	2	4
17048	sample1	Region 4	0	0
17050	sample1	Region 4	3	2
17051	sample1	Region 4	0	1
17053	sample1	Region 4	0	0
17054	sample1	Region 4	0	0
17060	sample1	Region 4	3	4
17061	sample1	Region 4	3	2
17065	sample1	Region 4	0	0
17066	sample1	Region 4	0	2
17067	sample1	Region 4	0	2
17069	sample1	Region 4	0	0
17070	sample1	Region 4	0	2
17071	sample1	Region 4	0	2
17072	sample1	Region 4	0	0
17073	sample1	Region 4	0	0
17076	sample1	Region 4	3	2
17078	sample1	Region 4	3	2
17083	sample1	Region 4	0	0
17085	sample1	Region 4	0	1
17087	sample1	Region 4	3	2
17090	sample1	Region 4	1	1
17092	sample1	Region 4	0	2
17094	sample1	Region 4	1	1
17097	sample1	Region 4	3	2
17103	sample1	Region 4	3	2
17107	sample1	Region 4	0	2
17110	sample1	Region 4	5	3
17115	sample1	Region 4	0	2
17119	sample1	Region 4	3	2
17120	sample1	Region 4	3	2
17122	sample1	Region 4	3	8
17130	sample1	Region 4	3	2
17136	sample1	Region 4	3	2
17139	sample1	Region 4	0	0
17140	sample1	Region 4	0	2
17143	sample1	Region 4	0	2
17151	sample1	Region 3	1	1
17152	sample1	Region 3	3	2
17155	sample1	Region 3	1	1
17160	sample1	Region 3	3	1
17163	sample1	Region 3	3	2
17169	sample1	Region 3	1	1
17170	sample1	Region 3	1	1
17173	sample1	Region 3	3	1
17175	sample1	Region 3	1	1
17177	sample1	Region 3	5	3
17178	sample1	Region 3	3	1
17179	sample1	Region 3	1	1
17181	sample1	Region 3	3	1
17182	sample1	Region 3	1	1
17184	sample1	Region 3	1	1
17191	sample1	Region 3	1	1
17192	sample1	Region 3	1	1
17193	sample1	Region 3	1	1
17196	sample1	Region 3	3	1
17203	sample1	Region 3	3	1
17204	sample1	Region 3	3	1
17216	sample1	Region 3	1	1
17217	sample1	Region 3	1	1
17225	sample1	Region 3	3	2
17226	sample1	Region 3	3	1
17232	sample1	Region 3	1	1
17233	sample1	Region 3	1	1
17238	sample1	Region 3	1	1
17242	sample1	Region 3	3	2
17243	sample1	Region 3	3	1
17247	sample1	Region 3	1	1
17252	sample1	Region 3	1	1
17255	sample1	Region 3	1	1
17258	sample1	Region 3	1	1
17259	sample1	Region 3	1	1
