# Generated: 2026-07-20T17:40:54.447200
# Sample: sample2
# Scanpy: 1.11.5
# Random seed: 0
# n_cells: 18486
	sample	region_annotation	leiden_0_6	leiden_0_8
53375	sample2	Region 1	1	9
53378	sample2	Region 1	5	5
53379	sample2	Region 1	1	0
53385	sample2	Region 1	0	0
53394	sample2	Region 1	2	2
53399	sample2	Region 1	0	0
53405	sample2	Region 1	0	1
53406	sample2	Region 1	0	1
53407	sample2	Region 1	0	1
53408	sample2	Region 1	1	0
53428	sample2	Region 1	3	3
53431	sample2	Region 1	2	2
53432	sample2	Region 1	0	1
53433	sample2	Region 1	0	2
53439	sample2	Region 1	0	1
53448	sample2	Region 1	2	2
53452	sample2	Region 1	0	1
53456	sample2	Region 1	2	2
53459	sample2	Region 1	1	0
53460	sample2	Region 1	3	3
53463	sample2	Region 1	2	2
53465	sample2	Region 1	3	3
53467	sample2	Region 1	1	0
53468	sample2	Region 1	2	2
53470	sample2	Region 1	2	2
53475	sample2	Region 1	1	0
53481	sample2	Region 1	0	1
53482	sample2	Region 1	2	2
53506	sample2	Region 1	2	2
53507	sample2	Region 1	0	2
53511	sample2	Region 1	1	1
53512	sample2	Region 1	2	2
53513	sample2	Region 1	1	0
53515	sample2	Region 1	5	5
53517	sample2	Region 1	2	9
53523	sample2	Region 1	3	3
53530	sample2	Region 1	3	7
53533	sample2	Region 1	2	2
53535	sample2	Region 1	3	3
53550	sample2	Region 1	5	5
53553	sample2	Region 1	1	0
53558	sample2	Region 1	0	1
53565	sample2	Region 1	0	1
53568	sample2	Region 1	2	1
53569	sample2	Region 1	0	1
53575	sample2	Region 1	1	0
53578	sample2	Region 1	0	2
53584	sample2	Region 1	0	1
53586	sample2	Region 1	0	0
53588	sample2	Region 1	0	7
53592	sample2	Region 1	0	1
53596	sample2	Region 1	1	0
53603	sample2	Region 1	2	9
53606	sample2	Region 1	3	3
53608	sample2	Region 1	2	1
53610	sample2	Region 1	1	0
53612	sample2	Region 1	0	0
53620	sample2	Region 1	0	0
53621	sample2	Region 1	1	0
53622	sample2	Region 1	3	3
53628	sample2	Region 1	3	1
53630	sample2	Region 1	3	3
53635	sample2	Region 1	2	0
53638	sample2	Region 1	3	3
53640	sample2	Region 1	2	2
53645	sample2	Region 1	6	6
53648	sample2	Region 1	1	0
53666	sample2	Region 4	2	2
53668	sample2	Region 4	1	0
53675	sample2	Region 4	0	7
53676	sample2	Region 4	1	0
53680	sample2	Region 4	0	0
53684	sample2	Region 4	1	0
53686	sample2	Region 4	0	0
53690	sample2	Region 4	0	0
53692	sample2	Region 4	1	0
53694	sample2	Region 4	0	3
53695	sample2	Region 4	0	1
53697	sample2	Region 4	3	3
53698	sample2	Region 4	0	0
53709	sample2	Region 4	1	0
53716	sample2	Region 4	2	2
53722	sample2	Region 4	1	0
53723	sample2	Region 4	0	0
53724	sample2	Region 4	0	0
53727	sample2	Region 4	3	3
53730	sample2	Region 4	0	1
53733	sample2	Region 4	1	0
53740	sample2	Region 4	0	0
53742	sample2	Region 4	1	0
53752	sample2	Region 4	0	1
53755	sample2	Region 4	0	1
53765	sample2	Region 4	2	2
53768	sample2	Region 4	0	0
53769	sample2	Region 4	0	0
53777	sample2	Region 4	1	0
53780	sample2	Region 4	0	0
53781	sample2	Region 4	1	0
53793	sample2	Region 4	5	5
53794	sample2	Region 4	0	1
53796	sample2	Region 4	0	1
53797	sample2	Region 4	1	0
53799	sample2	Region 4	1	0
53804	sample2	Region 4	0	1
53806	sample2	Region 4	1	0
53811	sample2	Region 4	1	0
53814	sample2	Region 4	1	0
53818	sample2	Region 4	3	3
53821	sample2	Region 4	0	0
53823	sample2	Region 4	0	0
53825	sample2	Region 4	0	1
53826	sample2	Region 4	1	0
53827	sample2	Region 4	0	1
53839	sample2	Region 4	1	0
53840	sample2	Region 4	1	0
53841	sample2	Region 4	0	0
53843	sample2	Region 4	1	0
53848	sample2	Region 4	2	2
53852	sample2	Region 4	0	1
53855	sample2	Region 4	2	2
53856	sample2	Region 4	1	0
53863	sample2	Region 4	1	0
53866	sample2	Region 4	0	1
53867	sample2	Region 4	1	0
53868	sample2	Region 4	0	0
53874	sample2	Region 4	3	3
53879	sample2	Region 4	0	0
53882	sample2	Region 4	3	7
53883	sample2	Region 4	5	5
53885	sample2	Region 4	0	1
53888	sample2	Region 4	0	1
53892	sample2	Region 4	0	1
53894	sample2	Region 4	0	1
53898	sample2	Region 4	1	0
53903	sample2	Region 4	2	2
53906	sample2	Region 4	1	0
53908	sample2	Region 4	1	0
53909	sample2	Region 4	2	2
53925	sample2	Region 4	3	3
53927	sample2	Region 4	3	7
53928	sample2	Region 4	5	5
53941	sample2	Region 4	0	0
53942	sample2	Region 4	1	0
53943	sample2	Region 4	2	2
53947	sample2	Region 4	0	0
53953	sample2	Region 4	0	1
53954	sample2	Region 4	1	0
53955	sample2	Region 4	3	3
53956	sample2	Region 4	0	0
53959	sample2	Region 4	0	0
53960	sample2	Region 4	0	1
53961	sample2	Region 4	0	0
53962	sample2	Region 4	0	1
53969	sample2	Region 4	0	1
53971	sample2	Region 4	1	0
53972	sample2	Region 4	0	1
53974	sample2	Region 4	0	1
53978	sample2	Region 4	0	0
53983	sample2	Region 4	5	5
53984	sample2	Region 4	1	0
53990	sample2	Region 4	0	0
53992	sample2	Region 4	1	0
53996	sample2	Region 4	1	0
53997	sample2	Region 4	1	0
53998	sample2	Region 4	0	0
54001	sample2	Region 4	3	0
54002	sample2	Region 4	1	0
54003	sample2	Region 4	0	1
54005	sample2	Region 4	0	0
54008	sample2	Region 4	1	0
54012	sample2	Region 4	1	0
54013	sample2	Region 4	0	0
54014	sample2	Region 4	1	0
54016	sample2	Region 4	1	0
54022	sample2	Region 4	0	0
54023	sample2	Region 4	0	1
54025	sample2	Region 4	3	3
54027	sample2	Region 4	1	0
54031	sample2	Region 4	0	3
54038	sample2	Region 4	5	5
54041	sample2	Region 4	2	2
54042	sample2	Region 4	4	4
54043	sample2	Region 4	0	0
54045	sample2	Region 4	4	4
54051	sample2	Region 4	0	1
54052	sample2	Region 4	0	0
54053	sample2	Region 4	0	2
54058	sample2	Region 4	1	0
54061	sample2	Region 4	1	0
54066	sample2	Region 4	1	0
54072	sample2	Region 4	4	4
54075	sample2	Region 4	3	3
54086	sample2	Region 4	0	0
54089	sample2	Region 4	1	0
54095	sample2	Region 4	0	1
54096	sample2	Region 4	5	5
54101	sample2	Region 4	3	7
54102	sample2	Region 4	0	0
54105	sample2	Region 4	0	0
54106	sample2	Region 4	0	1
54107	sample2	Region 4	0	1
54111	sample2	Region 4	0	1
54113	sample2	Region 4	1	0
54118	sample2	Region 4	3	7
54122	sample2	Region 4	1	0
54131	sample2	Region 4	2	2
54132	sample2	Region 4	5	5
54135	sample2	Region 4	1	7
54147	sample2	Region 4	0	0
54149	sample2	Region 4	3	3
54150	sample2	Region 4	0	1
54154	sample2	Region 4	2	2
54174	sample2	Region 4	0	1
54175	sample2	Region 4	4	1
54180	sample2	Region 4	0	1
54182	sample2	Region 4	1	0
54185	sample2	Region 4	1	0
54188	sample2	Region 4	0	0
54191	sample2	Region 4	0	0
54193	sample2	Region 4	1	0
54198	sample2	Region 4	1	0
54200	sample2	Region 4	0	1
54201	sample2	Region 4	0	3
54206	sample2	Region 4	1	0
54215	sample2	Region 4	0	0
54217	sample2	Region 4	0	1
54218	sample2	Region 4	0	0
54221	sample2	Region 4	0	0
54222	sample2	Region 4	0	0
54223	sample2	Region 4	1	0
54235	sample2	Region 4	0	0
54238	sample2	Region 4	0	1
54239	sample2	Region 4	0	0
54242	sample2	Region 4	5	11
54251	sample2	Region 4	0	1
54253	sample2	Region 4	1	0
54255	sample2	Region 4	0	0
54256	sample2	Region 4	3	3
54257	sample2	Region 4	1	0
54258	sample2	Region 4	6	0
54261	sample2	Region 4	2	2
54263	sample2	Region 4	2	0
54264	sample2	Region 4	0	1
54269	sample2	Region 4	4	4
54273	sample2	Region 4	0	1
54274	sample2	Region 4	0	1
54282	sample2	Region 4	0	0
54286	sample2	Region 4	1	0
54287	sample2	Region 4	0	0
54294	sample2	Region 4	2	2
54295	sample2	Region 4	4	1
54297	sample2	Region 4	5	5
54298	sample2	Region 4	0	1
54305	sample2	Region 4	1	0
54311	sample2	Region 4	0	1
54313	sample2	Region 4	1	0
54315	sample2	Region 4	1	0
54317	sample2	Region 4	1	0
54319	sample2	Region 4	1	0
54324	sample2	Region 4	2	2
54329	sample2	Region 4	0	0
54335	sample2	Region 4	8	10
54336	sample2	Region 4	0	1
54337	sample2	Unlabeled	0	1
54338	sample2	Region 4	1	0
54342	sample2	Region 4	0	1
54343	sample2	Region 4	0	1
54346	sample2	Region 4	0	0
54347	sample2	Region 4	0	1
54350	sample2	Region 4	0	1
54355	sample2	Region 4	1	0
54357	sample2	Region 4	0	7
54367	sample2	Region 4	3	3
54374	sample2	Region 4	0	2
54378	sample2	Region 4	0	1
54381	sample2	Region 4	0	1
54385	sample2	Region 4	1	0
54393	sample2	Region 4	8	10
54395	sample2	Region 4	1	2
54396	sample2	Region 4	0	0
54398	sample2	Region 4	0	0
54402	sample2	Region 4	0	1
54412	sample2	Region 4	0	1
54413	sample2	Region 4	3	3
54414	sample2	Region 4	0	1
54416	sample2	Region 4	3	3
54419	sample2	Region 4	1	0
54423	sample2	Region 4	0	0
54428	sample2	Region 4	3	3
54435	sample2	Region 4	2	2
54436	sample2	Region 4	3	3
54437	sample2	Region 4	1	9
54446	sample2	Region 4	2	9
54448	sample2	Region 4	2	9
54450	sample2	Region 4	2	9
54452	sample2	Region 4	0	1
54453	sample2	Region 4	0	2
54456	sample2	Region 4	0	1
54457	sample2	Region 4	2	2
54463	sample2	Region 4	0	1
54466	sample2	Region 4	0	1
54469	sample2	Region 4	0	1
54470	sample2	Region 4	2	2
54489	sample2	Region 4	2	2
54491	sample2	Region 4	0	1
54492	sample2	Region 4	0	9
54493	sample2	Region 4	2	2
54498	sample2	Region 4	5	5
54500	sample2	Region 4	0	1
54505	sample2	Region 4	0	1
54511	sample2	Region 4	3	3
54513	sample2	Region 4	0	9
54519	sample2	Region 4	0	1
54522	sample2	Region 4	2	2
54524	sample2	Region 4	0	1
54526	sample2	Region 4	0	1
54528	sample2	Region 4	3	3
54530	sample2	Region 4	0	0
54531	sample2	Region 4	0	1
54533	sample2	Region 4	2	2
54534	sample2	Region 4	0	1
54562	sample2	Region 4	5	11
54581	sample2	Region 4	5	5
54603	sample2	Region 4	3	3
54617	sample2	Region 4	4	4
54619	sample2	Region 4	3	3
54633	sample2	Region 4	5	5
54670	sample2	Region 4	8	10
54675	sample2	Region 4	8	10
54721	sample2	Region 4	5	5
54736	sample2	Region 4	0	2
54742	sample2	Region 4	5	5
54743	sample2	Region 4	3	7
54746	sample2	Region 4	2	2
54749	sample2	Region 4	2	2
54756	sample2	Region 4	2	9
54761	sample2	Region 4	2	2
54779	sample2	Region 4	3	3
54781	sample2	Region 4	2	9
54785	sample2	Region 4	2	9
54787	sample2	Region 4	1	2
54792	sample2	Region 4	2	9
54793	sample2	Region 4	2	9
54795	sample2	Region 4	2	9
54811	sample2	Region 4	2	2
54828	sample2	Region 4	2	2
54845	sample2	Region 4	6	6
54847	sample2	Region 4	5	5
54854	sample2	Region 4	2	9
54862	sample2	Region 4	4	4
54869	sample2	Region 4	0	1
54877	sample2	Region 4	2	9
54878	sample2	Region 4	2	9
54879	sample2	Region 4	1	0
54884	sample2	Region 4	2	2
54887	sample2	Region 4	2	2
54888	sample2	Region 4	5	5
54890	sample2	Region 4	2	2
54892	sample2	Region 4	2	2
54907	sample2	Region 4	2	9
54913	sample2	Region 4	2	2
54915	sample2	Region 4	0	4
54917	sample2	Region 4	1	0
54918	sample2	Region 4	2	2
54920	sample2	Region 4	2	9
54924	sample2	Region 4	1	0
54928	sample2	Region 4	2	9
54932	sample2	Region 4	2	2
54933	sample2	Region 4	2	9
54935	sample2	Region 4	3	3
54938	sample2	Region 4	2	9
54943	sample2	Region 4	1	0
54945	sample2	Region 4	1	9
54947	sample2	Region 4	2	2
54948	sample2	Region 4	2	9
54949	sample2	Region 4	2	9
54950	sample2	Region 4	2	9
54959	sample2	Region 4	1	0
54964	sample2	Region 4	0	1
54965	sample2	Region 4	6	6
54967	sample2	Region 4	1	0
54968	sample2	Region 4	0	2
54969	sample2	Region 4	0	9
54971	sample2	Region 4	1	9
54972	sample2	Region 4	0	0
54974	sample2	Region 4	0	1
54976	sample2	Region 4	0	1
54981	sample2	Region 4	0	7
54984	sample2	Region 4	1	0
54986	sample2	Region 4	2	2
54991	sample2	Region 4	0	1
54993	sample2	Region 4	0	0
54996	sample2	Region 4	1	9
55004	sample2	Region 4	1	9
55013	sample2	Region 4	2	2
55023	sample2	Region 4	2	1
55028	sample2	Region 4	2	2
55029	sample2	Region 4	2	2
55035	sample2	Region 4	0	1
55036	sample2	Region 4	1	9
55041	sample2	Region 4	1	2
55043	sample2	Region 4	5	5
55047	sample2	Region 4	2	2
55051	sample2	Region 4	0	1
55052	sample2	Region 4	2	2
55055	sample2	Region 4	0	1
55059	sample2	Region 4	2	2
55079	sample2	Region 4	1	0
55080	sample2	Region 4	0	9
55082	sample2	Region 4	0	1
55085	sample2	Region 4	2	9
55089	sample2	Region 4	2	2
55091	sample2	Region 4	0	7
55099	sample2	Region 4	3	3
55119	sample2	Region 4	3	3
55123	sample2	Region 4	0	7
55130	sample2	Region 4	4	4
55134	sample2	Region 4	3	7
55142	sample2	Region 4	3	7
55143	sample2	Region 4	0	2
55144	sample2	Region 4	2	2
55146	sample2	Region 4	3	3
55147	sample2	Region 4	3	3
55152	sample2	Region 4	3	3
55158	sample2	Region 4	3	3
55160	sample2	Region 4	3	3
55162	sample2	Region 4	2	2
55169	sample2	Region 4	5	5
55180	sample2	Region 4	3	3
55182	sample2	Region 4	3	3
55186	sample2	Region 4	3	3
55197	sample2	Region 4	3	3
55198	sample2	Region 4	3	3
55204	sample2	Region 4	3	3
55216	sample2	Region 4	3	3
55221	sample2	Region 4	3	7
55233	sample2	Region 4	3	3
55260	sample2	Region 4	3	3
55290	sample2	Region 4	5	5
55310	sample2	Region 4	8	10
55350	sample2	Region 4	8	10
55354	sample2	Region 4	5	5
55358	sample2	Region 4	0	1
55375	sample2	Region 4	8	10
55425	sample2	Region 4	8	10
55427	sample2	Region 4	1	9
55432	sample2	Region 4	2	9
55434	sample2	Region 4	0	0
55439	sample2	Region 4	0	1
55442	sample2	Region 4	2	2
55443	sample2	Region 4	0	0
55452	sample2	Region 4	0	0
55457	sample2	Region 4	2	2
55461	sample2	Region 4	2	2
55462	sample2	Region 4	0	7
55466	sample2	Region 4	2	2
55485	sample2	Region 4	5	5
55508	sample2	Region 4	0	1
55513	sample2	Region 4	1	9
55516	sample2	Region 4	5	5
55520	sample2	Region 4	3	3
55522	sample2	Region 4	3	3
55523	sample2	Region 4	0	1
55526	sample2	Region 4	2	2
55536	sample2	Region 4	2	2
55538	sample2	Region 4	2	2
55540	sample2	Region 4	2	2
55548	sample2	Region 4	3	3
55549	sample2	Region 4	0	0
55574	sample2	Region 4	3	7
55591	sample2	Region 4	2	2
55593	sample2	Region 4	5	5
55609	sample2	Region 4	0	0
55613	sample2	Region 4	2	9
55620	sample2	Region 4	0	1
55622	sample2	Region 4	3	3
55623	sample2	Region 4	2	2
55634	sample2	Region 4	1	0
55640	sample2	Region 4	2	2
55641	sample2	Region 4	2	2
55643	sample2	Region 4	1	0
55647	sample2	Region 4	0	1
55651	sample2	Region 4	0	2
55659	sample2	Region 4	2	2
55664	sample2	Region 4	1	0
55666	sample2	Region 4	2	2
55668	sample2	Region 4	0	7
55674	sample2	Region 4	3	3
55677	sample2	Region 4	1	2
55684	sample2	Region 4	5	2
55694	sample2	Region 4	2	2
55695	sample2	Region 4	1	0
55698	sample2	Region 4	2	2
55700	sample2	Region 4	2	2
55721	sample2	Region 4	5	5
55728	sample2	Region 4	5	5
55732	sample2	Region 4	5	5
55738	sample2	Region 4	4	4
55741	sample2	Region 4	3	3
55751	sample2	Region 4	5	5
55755	sample2	Region 4	1	0
55761	sample2	Region 4	3	3
55762	sample2	Region 4	3	3
55766	sample2	Region 4	3	3
55767	sample2	Region 4	3	3
55775	sample2	Region 4	5	5
55776	sample2	Region 4	3	3
55783	sample2	Region 4	3	3
55785	sample2	Region 4	3	3
55795	sample2	Region 4	3	3
55819	sample2	Region 4	3	3
55823	sample2	Region 4	4	4
55832	sample2	Region 4	3	3
55878	sample2	Region 4	5	11
55884	sample2	Region 4	3	3
55888	sample2	Region 4	8	10
55906	sample2	Region 4	5	11
55914	sample2	Region 4	5	5
55954	sample2	Region 4	0	0
55955	sample2	Region 4	0	7
55960	sample2	Region 4	8	10
55961	sample2	Region 4	0	2
55984	sample2	Region 4	3	3
56008	sample2	Region 4	4	4
56025	sample2	Region 4	0	1
56042	sample2	Region 4	3	3
56043	sample2	Region 4	3	3
56051	sample2	Region 4	3	3
56056	sample2	Region 4	3	3
56070	sample2	Region 4	2	2
56071	sample2	Region 4	3	3
56072	sample2	Region 4	2	2
56093	sample2	Region 4	5	5
56109	sample2	Region 4	4	4
56114	sample2	Region 4	3	3
56122	sample2	Region 4	1	0
56124	sample2	Region 4	3	3
56125	sample2	Region 4	5	5
56127	sample2	Region 4	3	3
56159	sample2	Region 4	3	3
56247	sample2	Region 4	3	3
56270	sample2	Region 4	3	3
56306	sample2	Region 4	5	5
56335	sample2	Region 4	5	11
56339	sample2	Region 4	5	5
56344	sample2	Region 4	5	5
56376	sample2	Region 4	3	3
56385	sample2	Region 4	3	3
56421	sample2	Region 4	5	5
56434	sample2	Region 4	3	3
56470	sample2	Region 4	3	3
56485	sample2	Region 4	5	11
56511	sample2	Region 4	8	10
56516	sample2	Region 4	8	10
56531	sample2	Region 4	5	5
56534	sample2	Region 4	8	10
56540	sample2	Region 4	5	5
56556	sample2	Region 4	3	3
56560	sample2	Region 4	0	0
56568	sample2	Region 4	8	10
56572	sample2	Region 4	0	1
56575	sample2	Region 4	0	1
56576	sample2	Region 4	0	1
56579	sample2	Region 4	0	1
56582	sample2	Region 4	3	3
56587	sample2	Region 4	0	1
56592	sample2	Region 4	0	1
56596	sample2	Region 4	0	1
56606	sample2	Region 4	1	0
56607	sample2	Region 4	1	0
56613	sample2	Region 4	0	1
56620	sample2	Region 4	0	1
56623	sample2	Region 4	0	1
56625	sample2	Region 4	0	0
56627	sample2	Region 4	0	1
56628	sample2	Region 4	0	1
56629	sample2	Region 4	1	0
56630	sample2	Region 4	0	0
56632	sample2	Region 4	0	1
56634	sample2	Region 4	0	1
56637	sample2	Region 4	0	1
56642	sample2	Region 4	0	0
56645	sample2	Region 4	3	3
56648	sample2	Region 4	0	1
56661	sample2	Region 4	2	2
56666	sample2	Region 4	0	1
56668	sample2	Region 4	0	1
56676	sample2	Region 4	1	0
56678	sample2	Region 4	3	3
56681	sample2	Region 4	0	1
56685	sample2	Region 4	0	1
56686	sample2	Region 4	0	0
56691	sample2	Region 4	0	0
56695	sample2	Region 4	0	1
56704	sample2	Region 4	0	1
56706	sample2	Region 4	0	1
56713	sample2	Region 4	0	1
56717	sample2	Region 4	0	0
56718	sample2	Region 4	4	4
56721	sample2	Region 4	0	3
56725	sample2	Region 4	0	0
56731	sample2	Region 4	1	0
56732	sample2	Region 4	3	1
56733	sample2	Region 4	2	2
56735	sample2	Region 4	0	1
56742	sample2	Region 4	3	3
56744	sample2	Region 4	1	0
56754	sample2	Region 4	0	1
56755	sample2	Region 4	0	1
56757	sample2	Region 4	0	0
56761	sample2	Region 4	2	2
56763	sample2	Region 4	1	0
56773	sample2	Region 4	0	1
56779	sample2	Region 4	0	1
56780	sample2	Region 4	2	2
56783	sample2	Region 4	0	1
56791	sample2	Region 4	0	1
56792	sample2	Region 4	2	2
56794	sample2	Region 4	0	1
56796	sample2	Region 4	0	0
56801	sample2	Region 4	0	1
56803	sample2	Region 4	0	0
56807	sample2	Region 4	0	0
56808	sample2	Region 4	1	0
56812	sample2	Region 4	3	3
56815	sample2	Region 4	0	1
56816	sample2	Region 4	3	3
56819	sample2	Region 4	0	1
56821	sample2	Region 4	2	2
56824	sample2	Region 4	0	0
56827	sample2	Region 4	1	0
56838	sample2	Region 4	0	1
56840	sample2	Region 4	1	0
56857	sample2	Region 4	0	0
56860	sample2	Region 4	0	1
56862	sample2	Region 4	3	3
56863	sample2	Region 4	0	0
56867	sample2	Region 4	0	1
56870	sample2	Region 4	0	1
56875	sample2	Region 4	1	0
56877	sample2	Region 4	0	1
56878	sample2	Region 4	2	2
56882	sample2	Region 4	0	9
56884	sample2	Region 4	1	0
56890	sample2	Region 4	3	3
56897	sample2	Region 4	1	0
56899	sample2	Region 4	0	0
56902	sample2	Region 4	0	1
56906	sample2	Region 4	1	0
56911	sample2	Region 4	6	6
56917	sample2	Region 4	1	0
56922	sample2	Region 4	1	0
56923	sample2	Region 4	0	1
56928	sample2	Region 4	1	0
56931	sample2	Region 4	1	9
56936	sample2	Region 4	1	0
56938	sample2	Region 4	0	0
56940	sample2	Region 4	1	2
56941	sample2	Region 4	0	0
56942	sample2	Region 4	4	4
56947	sample2	Region 4	0	0
56950	sample2	Region 4	0	0
56955	sample2	Region 4	0	1
56958	sample2	Region 4	2	2
56960	sample2	Region 4	0	2
56961	sample2	Region 4	0	1
56974	sample2	Region 4	0	1
56975	sample2	Region 4	0	1
56978	sample2	Region 4	0	1
56982	sample2	Region 4	0	0
56987	sample2	Region 4	1	0
56993	sample2	Region 4	0	0
56996	sample2	Region 4	1	0
57005	sample2	Region 4	1	0
57006	sample2	Region 4	0	1
57011	sample2	Region 4	1	0
57015	sample2	Region 4	1	0
57016	sample2	Region 4	0	1
57021	sample2	Region 4	1	0
57023	sample2	Region 4	1	0
57024	sample2	Region 4	0	1
57025	sample2	Region 4	0	1
57027	sample2	Region 4	0	1
57029	sample2	Region 4	0	1
57033	sample2	Region 4	0	1
57038	sample2	Region 4	1	0
57040	sample2	Region 4	0	1
57049	sample2	Region 4	0	1
57051	sample2	Region 4	0	1
57058	sample2	Region 4	2	2
57063	sample2	Region 4	2	9
57064	sample2	Region 4	2	9
57066	sample2	Region 4	1	0
57073	sample2	Region 4	1	9
57074	sample2	Region 4	2	2
57076	sample2	Region 4	2	9
57077	sample2	Region 4	2	2
57078	sample2	Region 4	2	0
57079	sample2	Region 4	2	2
57089	sample2	Region 4	2	2
57090	sample2	Region 4	2	2
57095	sample2	Region 4	0	1
57097	sample2	Region 4	3	7
57104	sample2	Region 4	0	1
57105	sample2	Region 4	2	9
57107	sample2	Region 4	2	9
57117	sample2	Region 4	3	3
57118	sample2	Region 4	0	1
57124	sample2	Region 4	3	3
57125	sample2	Region 4	1	0
57126	sample2	Region 4	1	2
57128	sample2	Region 4	0	1
57131	sample2	Region 4	0	0
57134	sample2	Region 4	0	2
57135	sample2	Region 4	8	10
57139	sample2	Region 4	3	3
57140	sample2	Region 4	0	1
57153	sample2	Region 4	0	0
57157	sample2	Region 4	0	1
57163	sample2	Region 4	3	3
57164	sample2	Region 4	0	2
57168	sample2	Region 4	0	1
57174	sample2	Region 4	0	0
57176	sample2	Region 4	0	0
57177	sample2	Region 4	1	0
57178	sample2	Region 4	1	0
57180	sample2	Region 4	0	0
57181	sample2	Region 4	0	1
57182	sample2	Region 4	0	1
57184	sample2	Region 4	0	0
57189	sample2	Region 1	3	3
57190	sample2	Region 1	4	4
57192	sample2	Region 1	2	2
57197	sample2	Region 1	2	9
57200	sample2	Region 1	0	0
57201	sample2	Region 1	1	0
57202	sample2	Region 1	1	0
57206	sample2	Region 1	0	0
57211	sample2	Region 1	0	1
57223	sample2	Region 1	0	0
57231	sample2	Region 1	0	0
57232	sample2	Region 1	3	3
57237	sample2	Region 1	0	0
57238	sample2	Region 1	2	2
57242	sample2	Region 1	1	0
57243	sample2	Region 1	0	1
57249	sample2	Region 1	0	1
57254	sample2	Region 1	1	0
57257	sample2	Region 1	0	1
57263	sample2	Region 1	2	2
57264	sample2	Region 1	0	1
57265	sample2	Region 1	1	0
57268	sample2	Region 1	0	1
57271	sample2	Region 1	0	1
57272	sample2	Region 1	3	3
57284	sample2	Region 1	1	0
57289	sample2	Region 1	0	0
57291	sample2	Region 1	2	2
57297	sample2	Region 1	2	1
57307	sample2	Region 1	0	1
57310	sample2	Region 1	1	0
57311	sample2	Region 1	1	0
57312	sample2	Region 1	1	0
57313	sample2	Region 1	1	0
57315	sample2	Region 1	2	2
57317	sample2	Region 1	0	1
57322	sample2	Region 1	6	6
57324	sample2	Region 1	5	5
57325	sample2	Region 1	1	0
57330	sample2	Region 1	1	0
57331	sample2	Region 1	0	1
57334	sample2	Region 1	0	1
57340	sample2	Unlabeled	0	1
57349	sample2	Unlabeled	0	1
57350	sample2	Unlabeled	0	1
57354	sample2	Unlabeled	2	2
57359	sample2	Region 1	0	1
57363	sample2	Region 1	0	2
57364	sample2	Region 1	1	0
57378	sample2	Unlabeled	0	1
57389	sample2	Region 1	3	3
57393	sample2	Region 1	1	3
57395	sample2	Region 1	2	2
57410	sample2	Unlabeled	0	1
57412	sample2	Region 4	1	0
57416	sample2	Unlabeled	0	1
57420	sample2	Unlabeled	0	1
57425	sample2	Region 1	0	1
57427	sample2	Region 1	0	1
57435	sample2	Region 1	0	0
57436	sample2	Region 1	4	4
57439	sample2	Region 1	2	2
57444	sample2	Region 1	0	0
57446	sample2	Region 1	2	2
57452	sample2	Unlabeled	2	2
57453	sample2	Unlabeled	0	1
57467	sample2	Unlabeled	0	1
57474	sample2	Unlabeled	1	0
57475	sample2	Region 4	1	1
57476	sample2	Region 4	2	2
57477	sample2	Region 4	2	2
57483	sample2	Region 4	6	6
57484	sample2	Region 4	0	1
57486	sample2	Region 1	1	0
57488	sample2	Region 1	0	0
57490	sample2	Region 1	3	3
57491	sample2	Region 1	2	7
57500	sample2	Region 1	1	0
57501	sample2	Region 1	1	0
57502	sample2	Region 1	0	1
57509	sample2	Region 1	1	0
57510	sample2	Region 1	1	0
57515	sample2	Region 1	0	1
57517	sample2	Region 1	2	2
57523	sample2	Region 1	3	3
57524	sample2	Region 1	3	7
57526	sample2	Region 1	1	0
57527	sample2	Region 1	0	1
57528	sample2	Region 1	0	1
57532	sample2	Region 1	2	2
57534	sample2	Region 1	3	3
57537	sample2	Region 1	5	5
57549	sample2	Region 1	2	9
57560	sample2	Region 1	0	1
57566	sample2	Region 1	0	3
57571	sample2	Region 1	1	9
57572	sample2	Region 1	1	0
57581	sample2	Region 1	4	4
57582	sample2	Region 1	1	0
57584	sample2	Region 1	2	9
57587	sample2	Region 1	1	0
57588	sample2	Region 1	0	1
57589	sample2	Region 1	2	2
57590	sample2	Region 1	0	1
57593	sample2	Region 1	0	3
57597	sample2	Region 1	3	3
57604	sample2	Region 1	0	1
57610	sample2	Region 1	1	0
57613	sample2	Region 1	2	1
57615	sample2	Region 1	1	7
57621	sample2	Region 1	4	4
57625	sample2	Region 1	2	2
57629	sample2	Region 1	3	7
57631	sample2	Region 1	3	3
57633	sample2	Region 1	0	1
57634	sample2	Region 1	5	5
57637	sample2	Region 1	3	3
57638	sample2	Region 1	5	11
57648	sample2	Region 4	1	0
57649	sample2	Region 4	3	3
57654	sample2	Region 4	0	1
57655	sample2	Region 4	1	0
57662	sample2	Region 4	2	2
57668	sample2	Region 4	2	2
57669	sample2	Region 4	1	0
57675	sample2	Region 4	3	3
57676	sample2	Region 4	0	1
57683	sample2	Region 4	0	1
57695	sample2	Region 4	2	2
57703	sample2	Region 4	3	3
57706	sample2	Region 4	3	7
57708	sample2	Region 4	5	5
57709	sample2	Region 4	5	5
57714	sample2	Region 4	0	1
57717	sample2	Region 4	2	2
57719	sample2	Region 4	0	1
57722	sample2	Region 4	1	0
